C0_hist_0_0,C0_hist_0_1,C0_hist_0_2,C0_hist_0_3,C0_hist_0_4,C0_hist_1_0,C0_hist_1_1,C0_hist_1_2,C0_hist_1_3,C0_hist_1_4,C0_hist_2_0,C0_hist_2_1,C0_hist_2_2,C0_hist_2_3,C0_hist_2_4,C0_hist_3_0,C0_hist_3_1,C0_hist_3_2,C0_hist_3_3,C0_hist_3_4,C0_hist_4_0,C0_hist_4_1,C0_hist_4_2,C0_hist_4_3,C0_hist_4_4,GS_hist_0_0,GS_hist_0_1,GS_hist_0_2,GS_hist_0_3,GS_hist_0_4,GS_hist_1_0,GS_hist_1_1,GS_hist_1_2,GS_hist_1_3,GS_hist_1_4,GS_hist_2_0,GS_hist_2_1,GS_hist_2_2,GS_hist_2_3,GS_hist_2_4,GS_hist_3_0,GS_hist_3_1,GS_hist_3_2,GS_hist_3_3,GS_hist_3_4,GS_hist_4_0,GS_hist_4_1,GS_hist_4_2,GS_hist_4_3,GS_hist_4_4,RCS_hist_0_0,RCS_hist_0_1,RCS_hist_0_2,RCS_hist_0_3,RCS_hist_0_4,RCS_hist_1_0,RCS_hist_1_1,RCS_hist_1_2,RCS_hist_1_3,RCS_hist_1_4,RCS_hist_2_0,RCS_hist_2_1,RCS_hist_2_2,RCS_hist_2_3,RCS_hist_2_4,RCS_hist_3_0,RCS_hist_3_1,RCS_hist_3_2,RCS_hist_3_3,RCS_hist_3_4,RCS_hist_4_0,RCS_hist_4_1,RCS_hist_4_2,RCS_hist_4_3,RCS_hist_4_4,frozen_Corrected_by_CH_pixels,frozen_Harmed_by_CH_pixels,frozen_Stable_Correct_pixels,frozen_Still_Wrong_pixels,frozen_top20_pixels,image_id
0,0,0,0,0,0,33851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,0,0,0,0,0,0,33851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,0,0,0,0,0,0,33851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16325,682,0,33169,0,552,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+159
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085,0,46091,0,3513,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+16
0,0,0,0,0,0,36396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13780,0,0,0,0,0,0,36396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13780,0,0,0,0,0,0,36396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13780,2440,0,33956,0,2116,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+160
11234,7469,0,0,0,740,30733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11982,6721,0,0,0,936,30537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11915,6788,0,0,0,1057,30416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,3859,35495,7093,11736,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+161
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2365,0,47811,0,1584,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+162
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,49284,0,895,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+163
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,49225,0,1240,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+164
5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44727,5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44727,5449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44727,146,0,5281,22,306,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+165
7475,1841,0,0,0,3929,36931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7185,2131,0,0,0,3923,36937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6438,2878,0,0,0,3571,37289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6083,1809,37743,4541,6599,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+166
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342,0,47834,0,2411,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+167
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,48944,75,1226,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+168
49378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,49378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,49378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,368,0,49010,0,620,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+169
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990,0,45186,0,3085,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+17
220,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49812,217,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49812,221,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49812,48,0,260,56,84,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+170
49904,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49904,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49904,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3761,237,41017,5161,7272,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+171
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,49447,0,778,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+172
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,49941,0,1804,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+173
13338,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36831,13338,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36831,13338,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36831,579,0,12759,7,652,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+174
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,0,46546,426,4808,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+175
45333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843,45333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843,45333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843,223,0,45110,0,832,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+176
0,0,0,0,0,0,23038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27138,0,0,0,0,0,0,23038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27138,0,0,0,0,0,0,23038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27138,1276,0,21361,401,864,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+18
0,0,0,0,0,128,50048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762,2157,30143,14114,13867,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+19
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3063,0,47113,0,2969,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+2
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876,1103,33975,7222,12980,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+20
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12065,8,35442,2661,7520,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+21
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9362,0,40317,497,6473,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+22
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9705,59,37718,2694,10610,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+23
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108,0,46068,0,2340,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+24
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,0,48258,0,1557,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+25
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194,0,44878,1104,4522,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+26
0,0,0,0,0,2246,44874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,0,0,0,0,0,2149,44971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,0,0,0,0,0,2021,45099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,3008,0,42618,1494,4225,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+27
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9993,0,37508,2675,10484,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+28
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10229,0,38245,1702,14395,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+29
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5811,0,44365,0,6552,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+3
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7338,1284,33434,8120,9879,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+30
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7541,581,33960,8094,14023,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+31
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,0,45042,496,5232,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+32
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211,0,44770,195,4863,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+33
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4532,0,44553,1091,4129,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+34
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241,0,47935,0,1950,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+35
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5994,0,43805,377,3134,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+36
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737,0,47439,0,2755,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+37
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8407,0,41196,573,6330,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+38
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7138,0,42829,209,6180,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+39
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8659,974,32648,7895,12185,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+4
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9395,35,35673,5073,10546,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+40
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6876,1416,29919,11965,8959,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+41
11848,9925,0,0,0,37,28366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12031,9742,0,0,0,158,28245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11948,9825,0,0,0,174,28229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11294,1336,29770,7776,10966,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+42
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5664,0,44402,110,5976,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+43
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341,0,36735,5100,9769,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+44
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4569,0,45607,0,5201,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+45
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687,0,44489,0,5763,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+46
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6520,0,43128,528,4723,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+47
0,0,0,0,0,0,44773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5403,0,0,0,0,0,0,44773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5403,0,0,0,0,0,0,44773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5403,5558,0,39123,92,3634,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+48
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4604,0,45471,101,4755,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+49
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7745,0,41013,1418,6679,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+5
0,0,0,0,0,0,45686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490,0,0,0,0,0,0,45686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490,0,0,0,0,0,0,45686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4490,3040,0,42646,0,2681,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+50
0,0,0,0,0,0,33844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16332,0,0,0,0,0,0,33844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16332,0,0,0,0,0,0,33844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16332,3354,0,30490,0,2896,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+51
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8423,0,41488,265,6207,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+52
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8159,0,41329,688,8525,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+53
1,368,0,0,0,0,49807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,368,0,0,0,0,49807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,49807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8873,0,37476,3827,8897,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+54
18794,2252,0,0,0,1060,28070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18605,2441,0,0,0,990,28140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18574,2472,0,0,0,1393,27737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8071,360,38516,3229,10458,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+55
47402,0,0,0,0,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47402,0,0,0,0,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47402,0,0,0,0,2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,1517,38322,6423,9886,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+56
