index,image_name,source_group,fold
364,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+9,TCGA-LL-A73Y-DX1,4
365,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+106,TCGA-EW-A1PH-DX1,4
369,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+193,TCGA-OL-A66P-DX1,4
376,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+60,TCGA-OL-A5D6-DX1,4
378,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+217,TCGA-EW-A1PH-DX1,4
386,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+174,TCGA-OL-A66P-DX1,4
389,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+33,TCGA-LL-A5YO-DX1,4
391,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+87,TCGA-LL-A5YO-DX1,4
392,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+138,TCGA-OL-A66P-DX1,4
394,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+0,TCGA-EW-A1PH-DX1,4
396,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+77,TCGA-LL-A5YO-DX1,4
398,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+28,TCGA-LL-A73Y-DX1,4
399,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+10,TCGA-OL-A5D6-DX1,4
404,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+64,TCGA-OL-A66P-DX1,4
406,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+126,TCGA-EW-A1PH-DX1,4
409,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+31,TCGA-OL-A5D6-DX1,4
413,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+37,TCGA-OL-A66P-DX1,4
422,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+7,TCGA-OL-A5D6-DX1,4
427,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+49,TCGA-LL-A5YO-DX1,4
431,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+86,TCGA-OL-A5D6-DX1,4
433,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+97,TCGA-OL-A66P-DX1,4
437,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+180,TCGA-EW-A1PH-DX1,4
446,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+4,TCGA-OL-A5D6-DX1,4
450,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+84,TCGA-EW-A1PH-DX1,4
453,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+68,TCGA-LL-A5YO-DX1,4
455,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+52,TCGA-OL-A66P-DX1,4
456,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+11,TCGA-LL-A73Y-DX1,4
458,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+77,TCGA-OL-A66P-DX1,4
462,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+2,TCGA-LL-A5YO-DX1,4
465,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+200,TCGA-EW-A1PH-DX1,4
469,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+4,TCGA-EW-A1PH-DX1,4
472,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+53,TCGA-EW-A1PH-DX1,4
473,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+143,TCGA-EW-A1PH-DX1,4
478,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+166,TCGA-OL-A66P-DX1,4
479,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+32,TCGA-OL-A5D6-DX1,4
482,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+24,TCGA-OL-A66P-DX1,4
484,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+85,TCGA-LL-A5YO-DX1,4
485,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+23,TCGA-OL-A66P-DX1,4
487,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+70,TCGA-OL-A5D6-DX1,4
488,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+12,TCGA-EW-A1PH-DX1,4
492,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+80,TCGA-OL-A66P-DX1,4
498,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+212,TCGA-OL-A66P-DX1,4
500,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+215,TCGA-OL-A66P-DX1,4
505,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+109,TCGA-OL-A66P-DX1,4
508,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110,TCGA-EW-A1PH-DX1,4
519,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12,TCGA-OL-A66P-DX1,4
531,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+46,TCGA-LL-A73Y-DX1,4
536,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+185,TCGA-EW-A1PH-DX1,4
544,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+57,TCGA-OL-A66P-DX1,4
557,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+70,TCGA-LL-A5YO-DX1,4
573,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+84,TCGA-LL-A5YO-DX1,4
574,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+42,TCGA-LL-A73Y-DX1,4
580,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+39,TCGA-LL-A5YO-DX1,4
601,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+169,TCGA-EW-A1PH-DX1,4
603,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+18,TCGA-OL-A5D6-DX1,4
615,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+162,TCGA-EW-A1PH-DX1,4
616,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+19,TCGA-OL-A66P-DX1,4
621,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+68,TCGA-OL-A5D6-DX1,4
623,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+16,TCGA-OL-A5D6-DX1,4
634,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+42,TCGA-OL-A5D6-DX1,4
635,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+147,TCGA-EW-A1PH-DX1,4
645,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+6,TCGA-LL-A73Y-DX1,4
646,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+40,TCGA-EW-A1PH-DX1,4
649,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+213,TCGA-OL-A66P-DX1,4
657,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+32,TCGA-LL-A5YO-DX1,4
658,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+43,TCGA-OL-A5D6-DX1,4
663,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+45,TCGA-EW-A1PH-DX1,4
669,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+0,TCGA-OL-A5D6-DX1,4
682,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+82,TCGA-OL-A66P-DX1,4
696,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+20,TCGA-LL-A5YO-DX1,4
700,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+88,TCGA-LL-A5YO-DX1,4
701,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+156,TCGA-OL-A66P-DX1,4
706,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+189,TCGA-EW-A1PH-DX1,4
711,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+91,TCGA-EW-A1PH-DX1,4
721,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+182,TCGA-OL-A66P-DX1,4
726,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+10,TCGA-EW-A1PH-DX1,4
738,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+66,TCGA-EW-A1PH-DX1,4
739,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+30,TCGA-EW-A1PH-DX1,4
742,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+90,TCGA-LL-A5YO-DX1,4
746,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+121,TCGA-EW-A1PH-DX1,4
754,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+142,TCGA-OL-A66P-DX1,4
761,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+77,TCGA-EW-A1PH-DX1,4
762,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+49,TCGA-OL-A66P-DX1,4
765,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+122,TCGA-EW-A1PH-DX1,4
767,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+50,TCGA-OL-A66P-DX1,4
773,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+191,TCGA-OL-A66P-DX1,4
781,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+54,TCGA-OL-A66P-DX1,4
831,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+83,TCGA-OL-A5D6-DX1,4
836,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+176,TCGA-OL-A66P-DX1,4
837,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+71,TCGA-LL-A5YO-DX1,4
847,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+27,TCGA-LL-A5YO-DX1,4
851,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+217,TCGA-OL-A66P-DX1,4
853,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+57,TCGA-EW-A1PH-DX1,4
856,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+8,TCGA-OL-A5D6-DX1,4
857,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+28,TCGA-OL-A5D6-DX1,4
858,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+53,TCGA-OL-A5D6-DX1,4
859,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+35,TCGA-LL-A5YO-DX1,4
862,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+186,TCGA-OL-A66P-DX1,4
864,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+39,TCGA-EW-A1PH-DX1,4
878,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+29,TCGA-OL-A66P-DX1,4
885,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+170,TCGA-OL-A66P-DX1,4
889,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+44,TCGA-OL-A5D6-DX1,4
892,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+22,TCGA-OL-A5D6-DX1,4
893,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+64,TCGA-EW-A1PH-DX1,4
894,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+117,TCGA-OL-A66P-DX1,4
903,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+179,TCGA-EW-A1PH-DX1,4
906,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+185,TCGA-OL-A66P-DX1,4
910,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+72,TCGA-OL-A5D6-DX1,4
923,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,TCGA-OL-A66P-DX1,4
934,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+186,TCGA-EW-A1PH-DX1,4
951,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+62,TCGA-OL-A5D6-DX1,4
952,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+84,TCGA-OL-A66P-DX1,4
968,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+44,TCGA-LL-A73Y-DX1,4
975,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+181,TCGA-EW-A1PH-DX1,4
977,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+148,TCGA-EW-A1PH-DX1,4
978,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+101,TCGA-EW-A1PH-DX1,4
983,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+90,TCGA-OL-A66P-DX1,4
987,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+31,TCGA-LL-A73Y-DX1,4
995,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+71,TCGA-OL-A5D6-DX1,4
1006,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+43,TCGA-LL-A5YO-DX1,4
1012,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+22,TCGA-EW-A1PH-DX1,4
1016,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+51,TCGA-OL-A5D6-DX1,4
1026,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+34,TCGA-LL-A73Y-DX1,4
1027,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+172,TCGA-OL-A66P-DX1,4
1037,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+158,TCGA-EW-A1PH-DX1,4
1038,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+31,TCGA-EW-A1PH-DX1,4
1042,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+62,TCGA-LL-A5YO-DX1,4
1049,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+116,TCGA-EW-A1PH-DX1,4
1057,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+203,TCGA-OL-A66P-DX1,4
1064,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+209,TCGA-EW-A1PH-DX1,4
1066,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+129,TCGA-EW-A1PH-DX1,4
1067,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+38,TCGA-LL-A73Y-DX1,4
1072,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+14,TCGA-EW-A1PH-DX1,4
1076,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+134,TCGA-OL-A66P-DX1,4
1082,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+98,TCGA-EW-A1PH-DX1,4
1085,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+210,TCGA-EW-A1PH-DX1,4
1087,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+198,TCGA-EW-A1PH-DX1,4
1089,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+58,TCGA-LL-A5YO-DX1,4
1095,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+221,TCGA-OL-A66P-DX1,4
1101,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10,TCGA-OL-A66P-DX1,4
1102,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+153,TCGA-EW-A1PH-DX1,4
1104,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+18,TCGA-EW-A1PH-DX1,4
1107,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+28,TCGA-EW-A1PH-DX1,4
1109,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+60,TCGA-LL-A5YO-DX1,4
1115,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+147,TCGA-OL-A66P-DX1,4
1118,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+70,TCGA-EW-A1PH-DX1,4
1132,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+127,TCGA-OL-A66P-DX1,4
1137,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+17,TCGA-EW-A1PH-DX1,4
1147,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+65,TCGA-OL-A5D6-DX1,4
1148,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+90,TCGA-EW-A1PH-DX1,4
1155,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+10,TCGA-LL-A5YO-DX1,4
1157,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+46,TCGA-EW-A1PH-DX1,4
1166,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+228,TCGA-EW-A1PH-DX1,4
1172,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+176,TCGA-EW-A1PH-DX1,4
1180,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+36,TCGA-LL-A73Y-DX1,4
1182,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+17,TCGA-OL-A66P-DX1,4
1184,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+167,TCGA-OL-A66P-DX1,4
1187,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+67,TCGA-EW-A1PH-DX1,4
1188,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+114,TCGA-EW-A1PH-DX1,4
1189,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+180,TCGA-OL-A66P-DX1,4
1192,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+203,TCGA-EW-A1PH-DX1,4
1195,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+140,TCGA-OL-A66P-DX1,4
1196,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+183,TCGA-EW-A1PH-DX1,4
1197,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+163,TCGA-OL-A66P-DX1,4
1198,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+205,TCGA-EW-A1PH-DX1,4
1200,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+177,TCGA-OL-A66P-DX1,4
1217,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+39,TCGA-OL-A5D6-DX1,4
1218,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+74,TCGA-OL-A66P-DX1,4
1224,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+23,TCGA-OL-A5D6-DX1,4
1225,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+223,TCGA-OL-A66P-DX1,4
1228,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+5,TCGA-EW-A1PH-DX1,4
1232,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+161,TCGA-EW-A1PH-DX1,4
1247,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+80,TCGA-LL-A5YO-DX1,4
1250,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+128,TCGA-OL-A66P-DX1,4
1260,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+224,TCGA-EW-A1PH-DX1,4
1261,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+18,TCGA-OL-A66P-DX1,4
1268,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+93,TCGA-LL-A5YO-DX1,4
1270,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+73,TCGA-OL-A5D6-DX1,4
1273,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+18,TCGA-LL-A5YO-DX1,4
1279,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+221,TCGA-EW-A1PH-DX1,4
1280,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+160,TCGA-EW-A1PH-DX1,4
1281,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100,TCGA-EW-A1PH-DX1,4
1289,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+20,TCGA-LL-A73Y-DX1,4
1292,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+171,TCGA-EW-A1PH-DX1,4
1294,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+77,TCGA-OL-A5D6-DX1,4
1297,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+35,TCGA-OL-A66P-DX1,4
1301,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+84,TCGA-OL-A5D6-DX1,4
1303,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+135,TCGA-OL-A66P-DX1,4
1304,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+206,TCGA-EW-A1PH-DX1,4
1307,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+134,TCGA-EW-A1PH-DX1,4
1309,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+66,TCGA-OL-A5D6-DX1,4
1310,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+38,TCGA-OL-A5D6-DX1,4
1311,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+47,TCGA-LL-A73Y-DX1,4
1315,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+3,TCGA-LL-A5YO-DX1,4
1317,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+188,TCGA-OL-A66P-DX1,4
1319,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+29,TCGA-OL-A5D6-DX1,4
1323,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+24,TCGA-LL-A73Y-DX1,4
1326,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+87,TCGA-EW-A1PH-DX1,4
1336,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+187,TCGA-OL-A66P-DX1,4
1337,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+2,TCGA-LL-A73Y-DX1,4
1338,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+68,TCGA-OL-A66P-DX1,4
1341,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+79,TCGA-EW-A1PH-DX1,4
1343,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+184,TCGA-OL-A66P-DX1,4
1345,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+87,TCGA-OL-A5D6-DX1,4
1349,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+45,TCGA-LL-A5YO-DX1,4
1354,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+26,TCGA-LL-A73Y-DX1,4
1359,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+16,TCGA-LL-A5YO-DX1,4
1364,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+212,TCGA-EW-A1PH-DX1,4
1371,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+78,TCGA-OL-A5D6-DX1,4
1373,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+23,TCGA-LL-A73Y-DX1,4
1378,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+92,TCGA-OL-A66P-DX1,4
1382,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+5,TCGA-LL-A73Y-DX1,4
1383,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+4,TCGA-LL-A73Y-DX1,4
1391,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,4
1398,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+8,TCGA-OL-A66P-DX1,4
1404,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+54,TCGA-OL-A5D6-DX1,4
1408,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+154,TCGA-EW-A1PH-DX1,4
1411,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+31,TCGA-OL-A66P-DX1,4
1413,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+37,TCGA-LL-A73Y-DX1,4
1422,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+37,TCGA-EW-A1PH-DX1,4
1423,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+214,TCGA-EW-A1PH-DX1,4
1429,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+142,TCGA-EW-A1PH-DX1,4
1430,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+8,TCGA-EW-A1PH-DX1,4
1431,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+120,TCGA-OL-A66P-DX1,4
1435,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+55,TCGA-EW-A1PH-DX1,4
1438,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+125,TCGA-OL-A66P-DX1,4
1444,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+172,TCGA-EW-A1PH-DX1,4
1448,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+132,TCGA-OL-A66P-DX1,4
1450,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+115,TCGA-EW-A1PH-DX1,4
