image_index,image_id
2607,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+147
2608,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+8
2609,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+49
2610,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+87
2611,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+91
2612,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+20
2613,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+58
2614,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+392
2615,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+46
2616,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+255
2617,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+467
2618,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+97
2619,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+21
2620,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+73
2621,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+494
2622,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+119
2623,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+7
2624,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+422
2625,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+386
2626,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+321
2627,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+65
2628,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+110
2629,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+25
2630,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+49
2631,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+520
2632,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+105
2633,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+235
2634,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+88
2635,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+49
2636,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+5
2637,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+404
2638,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+37
2639,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+2
2640,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+76
2641,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+86
2642,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+174
2643,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+50
2644,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+3
2645,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+98
2646,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+135
2647,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+270
2648,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+163
2649,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+74
2650,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+356
2651,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+391
2652,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+14
2653,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+497
2654,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+107
2655,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+126
2656,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+83
2657,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+62
2658,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+208
2659,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+40
2660,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+24
2661,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+326
2662,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+98
2663,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+54
2664,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+162
2665,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+55
2666,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+128
2667,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106
2668,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+419
2669,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+39
2670,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+400
2671,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+177
2672,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+151
2673,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+298
2674,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+210
2675,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+84
2676,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+408
2677,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+1
2678,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+14
2679,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+29
2680,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+47
2681,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+52
2682,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+52
2683,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+16
2684,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+460
2685,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+20
2686,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+109
2687,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+335
2688,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+75
2689,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+440
2690,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+188
2691,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+366
2692,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+20
2693,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+6
2694,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+90
2695,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+80
2696,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+85
2697,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+70
2698,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+327
2699,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+156
2700,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+35
2701,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+26
2702,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+417
2703,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+139
2704,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+12
2705,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+21
2706,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+66
2707,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+78
2708,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+242
2709,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+84
2710,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+500
2711,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+372
2712,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+205
2713,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+399
2714,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+197
2715,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+71
2716,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+472
2717,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+198
2718,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+15
2719,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+178
2720,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+11
2721,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+229
2722,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+196
2723,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+28
2724,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+101
2725,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+0
2726,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+25
2727,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+1
2728,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+36
2729,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+4
2730,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+64
2731,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+23
2732,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+25
2733,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+192
2734,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+76
2735,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+3
2736,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+12
2737,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+191
2738,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+63
2739,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+105
2740,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+344
2741,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+36
2742,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+74
2743,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+12
2744,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+129
2745,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+156
2746,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+94
2747,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+225
2748,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+174
2749,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+115
2750,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+214
2751,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+287
2752,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+143
2753,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+63
2754,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+44
2755,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+280
2756,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+8
2757,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+332
2758,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+148
2759,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+139
2760,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+154
2761,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+57
2762,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+179
2763,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+183
2764,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+356
2765,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+193
2766,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+33
2767,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+111
2768,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+251
2769,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+104
2770,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+79
2771,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+9
2772,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+148
2773,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+94
2774,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+7
2775,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+98
2776,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+220
2777,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+111
2778,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+30
2779,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+240
2780,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+132
2781,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+51
2782,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+11
2783,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+1
2784,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+80
2785,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+5
2786,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+6
2787,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+250
2788,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+198
2789,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+18
2790,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+167
2791,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+322
2792,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+18
2793,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+30
2794,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+426
2795,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+113
2796,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+221
2797,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+220
2798,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+172
2799,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+162
2800,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+66
2801,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+172
2802,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+138
2803,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+86
2804,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+1
2805,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+26
2806,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+140
2807,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+8
2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+194
2809,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+16
2810,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+19
2811,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+39
2812,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+265
2813,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+36
2814,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+159
2815,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+37
2816,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+169
2817,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+60
2818,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+277
2819,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+71
2820,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+39
2821,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+29
2822,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+13
2823,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+243
2824,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+119
2825,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+178
2826,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+299
2827,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+272
2828,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+48
2829,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+13
2830,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+78
2831,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+101
2832,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+85
2833,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+66
2834,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+130
2835,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+347
2836,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+525
2837,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+125
2838,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+4
2839,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+54
2840,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+122
2841,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+5
2842,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+452
2843,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+196
2844,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+226
2845,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88
2846,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+204
2847,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+248
2848,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+33
2849,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+56
2850,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+132
2851,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+222
2852,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+46
2853,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+173
2854,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+179
2855,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+149
2856,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+360
2857,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+5
2858,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+60
2859,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+196
2860,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+45
2861,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+28
2862,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+389
2863,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+140
2864,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+296
2865,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+188
2866,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+43
2867,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+50
2868,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+423
2869,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+85
2870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+302
2871,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+33
2872,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+61
2873,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+77
2874,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+117
2875,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+69
2876,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+236
2877,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+244
2878,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+21
2879,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+66
2880,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+64
2881,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+139
2882,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+117
2883,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+150
2884,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+144
2885,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+226
2886,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+133
2887,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+61
2888,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+304
2889,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+61
2890,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+152
2891,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+47
2892,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+168
2893,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+176
2894,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+174
2895,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+23
2896,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+252
2897,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+359
2898,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+25
2899,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+79
2900,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+123
2901,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+5
2902,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+63
2903,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+125
2904,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28
2905,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+82
2906,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+40
2907,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+29
2908,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+9
2909,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+50
2910,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+86
2911,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+439
2912,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+41
2913,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+138
2914,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+1
2915,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+170
2916,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+199
2917,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+105
2918,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+234
2919,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13
2920,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+91
2921,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+412
2922,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+204
2923,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+24
2924,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+96
2925,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+184
2926,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+146
2927,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+401
2928,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+22
2929,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+60
2930,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+323
2931,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+25
2932,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+245
2933,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+47
