token_index,region_id,image_id,slide_id,fold
6644,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+27:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+27,TCGA-OL-A5D7-DX1,3
6645,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+28:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+28,TCGA-OL-A5D7-DX1,3
6647,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+29:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+29,TCGA-OL-A5D7-DX1,3
6648,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+3:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+3,TCGA-OL-A5D7-DX1,3
6649,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+3:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+3,TCGA-OL-A5D7-DX1,3
6651,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+3:1:3,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+3,TCGA-OL-A5D7-DX1,3
6652,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30,TCGA-OL-A5D7-DX1,3
6653,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30,TCGA-OL-A5D7-DX1,3
6654,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30,TCGA-OL-A5D7-DX1,3
6655,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30:3:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30,TCGA-OL-A5D7-DX1,3
6656,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+31:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+31,TCGA-OL-A5D7-DX1,3
6657,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+32:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+32,TCGA-OL-A5D7-DX1,3
6659,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+32:0:4,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+32,TCGA-OL-A5D7-DX1,3
6660,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+32:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+32,TCGA-OL-A5D7-DX1,3
6664,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+33:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+33,TCGA-OL-A5D7-DX1,3
6666,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+33:3:3,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+33,TCGA-OL-A5D7-DX1,3
6667,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+33:3:5,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+33,TCGA-OL-A5D7-DX1,3
6669,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+34:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+34,TCGA-OL-A5D7-DX1,3
6670,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+35:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+35,TCGA-OL-A5D7-DX1,3
6671,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+36:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+36,TCGA-OL-A5D7-DX1,3
6672,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37,TCGA-OL-A5D7-DX1,3
6674,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37:0:4,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37,TCGA-OL-A5D7-DX1,3
6675,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37:0:5,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37,TCGA-OL-A5D7-DX1,3
6676,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37,TCGA-OL-A5D7-DX1,3
6681,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+39:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+39,TCGA-OL-A5D7-DX1,3
6682,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+4:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+4,TCGA-OL-A5D7-DX1,3
6683,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+40:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+40,TCGA-OL-A5D7-DX1,3
6685,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+42:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+42,TCGA-OL-A5D7-DX1,3
6686,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+42:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+42,TCGA-OL-A5D7-DX1,3
6687,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+42:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+42,TCGA-OL-A5D7-DX1,3
6688,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+43:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+43,TCGA-OL-A5D7-DX1,3
6689,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+44:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+44,TCGA-OL-A5D7-DX1,3
6690,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+44:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+44,TCGA-OL-A5D7-DX1,3
6691,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+45:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+45,TCGA-OL-A5D7-DX1,3
6694,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+47:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+47,TCGA-OL-A5D7-DX1,3
6695,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+48:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+48,TCGA-OL-A5D7-DX1,3
6696,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+49:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+49,TCGA-OL-A5D7-DX1,3
6699,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+5:0:4,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+5,TCGA-OL-A5D7-DX1,3
6700,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+5:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+5,TCGA-OL-A5D7-DX1,3
6701,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+5:1:3,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+5,TCGA-OL-A5D7-DX1,3
6702,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+50:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+50,TCGA-OL-A5D7-DX1,3
6703,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+50:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+50,TCGA-OL-A5D7-DX1,3
6704,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+50:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+50,TCGA-OL-A5D7-DX1,3
6705,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+51:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+51,TCGA-OL-A5D7-DX1,3
6709,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+51:2:6,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+51,TCGA-OL-A5D7-DX1,3
6711,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53,TCGA-OL-A5D7-DX1,3
6713,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53:0:4,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53,TCGA-OL-A5D7-DX1,3
6715,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53:0:6,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53,TCGA-OL-A5D7-DX1,3
6716,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53,TCGA-OL-A5D7-DX1,3
6719,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+55:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+55,TCGA-OL-A5D7-DX1,3
6722,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+56:3:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+56,TCGA-OL-A5D7-DX1,3
6724,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+56:3:4,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+56,TCGA-OL-A5D7-DX1,3
6725,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+57:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+57,TCGA-OL-A5D7-DX1,3
6726,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+57:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+57,TCGA-OL-A5D7-DX1,3
6728,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+58:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+58,TCGA-OL-A5D7-DX1,3
6730,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+58:3:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+58,TCGA-OL-A5D7-DX1,3
6731,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+59:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+59,TCGA-OL-A5D7-DX1,3
6732,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+59:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+59,TCGA-OL-A5D7-DX1,3
6735,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+6:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+6,TCGA-OL-A5D7-DX1,3
6736,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+60:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+60,TCGA-OL-A5D7-DX1,3
6737,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+61:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+61,TCGA-OL-A5D7-DX1,3
6738,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+62:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+62,TCGA-OL-A5D7-DX1,3
6739,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+63:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+63,TCGA-OL-A5D7-DX1,3
6740,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+64:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+64,TCGA-OL-A5D7-DX1,3
6741,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+65:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+65,TCGA-OL-A5D7-DX1,3
6742,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+66:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+66,TCGA-OL-A5D7-DX1,3
6743,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+66:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+66,TCGA-OL-A5D7-DX1,3
6744,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+66:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+66,TCGA-OL-A5D7-DX1,3
6745,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67,TCGA-OL-A5D7-DX1,3
6746,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67,TCGA-OL-A5D7-DX1,3
6747,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67,TCGA-OL-A5D7-DX1,3
6748,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67,TCGA-OL-A5D7-DX1,3
6749,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+68:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+68,TCGA-OL-A5D7-DX1,3
6752,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+68:0:4,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+68,TCGA-OL-A5D7-DX1,3
6756,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+69:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+69,TCGA-OL-A5D7-DX1,3
6758,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+69:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+69,TCGA-OL-A5D7-DX1,3
6759,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+7:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+7,TCGA-OL-A5D7-DX1,3
6761,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+7:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+7,TCGA-OL-A5D7-DX1,3
6764,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+70:0:3,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+70,TCGA-OL-A5D7-DX1,3
6765,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+70:2:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+70,TCGA-OL-A5D7-DX1,3
6766,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+70:2:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+70,TCGA-OL-A5D7-DX1,3
6767,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+71:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+71,TCGA-OL-A5D7-DX1,3
6768,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72,TCGA-OL-A5D7-DX1,3
6769,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72,TCGA-OL-A5D7-DX1,3
6770,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72:2:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72,TCGA-OL-A5D7-DX1,3
6772,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72:2:4,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72,TCGA-OL-A5D7-DX1,3
6776,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+76:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+76,TCGA-OL-A5D7-DX1,3
6777,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+77:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+77,TCGA-OL-A5D7-DX1,3
6778,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+78:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+78,TCGA-OL-A5D7-DX1,3
6779,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+79:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+79,TCGA-OL-A5D7-DX1,3
6780,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+8:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+8,TCGA-OL-A5D7-DX1,3
6781,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+80:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+80,TCGA-OL-A5D7-DX1,3
6782,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+81:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+81,TCGA-OL-A5D7-DX1,3
6783,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+82:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+82,TCGA-OL-A5D7-DX1,3
6784,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+83:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+83,TCGA-OL-A5D7-DX1,3
6785,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+84:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+84,TCGA-OL-A5D7-DX1,3
6786,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+85:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+85,TCGA-OL-A5D7-DX1,3
6787,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+86:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+86,TCGA-OL-A5D7-DX1,3
6788,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+87:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+87,TCGA-OL-A5D7-DX1,3
6790,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+87:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+87,TCGA-OL-A5D7-DX1,3
6792,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88,TCGA-OL-A5D7-DX1,3
6794,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88:0:3,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88,TCGA-OL-A5D7-DX1,3
6795,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88:0:4,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88,TCGA-OL-A5D7-DX1,3
6796,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88,TCGA-OL-A5D7-DX1,3
6798,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+89:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+89,TCGA-OL-A5D7-DX1,3
6799,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+9:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+9,TCGA-OL-A5D7-DX1,3
6800,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+90:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+90,TCGA-OL-A5D7-DX1,3
6803,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+90:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+90,TCGA-OL-A5D7-DX1,3
6804,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91,TCGA-OL-A5D7-DX1,3
6805,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91:0:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91,TCGA-OL-A5D7-DX1,3
6807,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91,TCGA-OL-A5D7-DX1,3
6808,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91,TCGA-OL-A5D7-DX1,3
6810,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+92:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+92,TCGA-OL-A5D7-DX1,3
6811,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+92:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+92,TCGA-OL-A5D7-DX1,3
6815,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93:1:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93,TCGA-OL-A5D7-DX1,3
6816,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93,TCGA-OL-A5D7-DX1,3
6819,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93:2:3,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93,TCGA-OL-A5D7-DX1,3
6820,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93:2:6,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93,TCGA-OL-A5D7-DX1,3
6821,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93:2:7,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93,TCGA-OL-A5D7-DX1,3
6823,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93:2:9,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93,TCGA-OL-A5D7-DX1,3
6825,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+95:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+95,TCGA-OL-A5D7-DX1,3
6826,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+96:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+96,TCGA-OL-A5D7-DX1,3
6827,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+97:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+97,TCGA-OL-A5D7-DX1,3
6829,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+98:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+98,TCGA-OL-A5D7-DX1,3
6831,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+98:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+98,TCGA-OL-A5D7-DX1,3
6832,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+99:0:1,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+99,TCGA-OL-A5D7-DX1,3
6834,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+99:1:2,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+99,TCGA-OL-A5D7-DX1,3
6837,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+0:0:1,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+0,TCGA-OL-A5RW-DX1,0
6838,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+0:3:1,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+0,TCGA-OL-A5RW-DX1,0
6839,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+1:1:1,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+1,TCGA-OL-A5RW-DX1,0
6840,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+1:3:1,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+1,TCGA-OL-A5RW-DX1,0
