image_id,foreground_targets,image_auroc,image_auprc,sign_confusion,shallow_confusion,deep_confusion,fixed_average_confusion,anchor_confusion,context_only_confusion,Top20_fixed_average_confusion,Top20_anchor_confusion,Deep_Wrong_fixed_average_confusion,Deep_Wrong_anchor_confusion,Top20_Deep_Wrong_fixed_average_confusion,Top20_Deep_Wrong_anchor_confusion,all_targets,all_image_auroc,Top20_targets,Top20_image_auroc,Bottom80_targets,Bottom80_image_auroc,hard_disagreement_targets,hard_disagreement_image_auroc,adjudication_targets,adjudication_image_auroc,Deep_Win_targets,Deep_Win_image_auroc,Shallow_Win_targets,Shallow_Win_image_auroc,Deep_Correct_targets,Deep_Correct_image_auroc,Deep_Wrong_targets,Deep_Wrong_image_auroc,Top20_Deep_Correct_targets,Top20_Deep_Correct_image_auroc,Top20_Deep_Wrong_targets,Top20_Deep_Wrong_image_auroc,Shallow_Correct_targets,Shallow_Correct_image_auroc,Shallow_Wrong_targets,Shallow_Wrong_image_auroc,Top20_Shallow_Correct_targets,Top20_Shallow_Correct_image_auroc,Top20_Shallow_Wrong_targets,Top20_Shallow_Wrong_image_auroc,Both_Wrong_targets,Both_Wrong_image_auroc,Both_Correct_targets,Both_Correct_image_auroc,Corrected_by_CH_targets,Corrected_by_CH_image_auroc,Still_Wrong_targets,Still_Wrong_image_auroc,Harmed_by_CH_targets,Harmed_by_CH_image_auroc,Stable_Correct_targets,Stable_Correct_image_auroc,Q1_targets,Q1_image_auroc,Q2_targets,Q2_image_auroc,Q3_targets,Q3_image_auroc,Q4_targets,Q4_image_auroc,Q5_targets,Q5_image_auroc,boundary_targets,boundary_image_auroc,interior_targets,interior_image_auroc,class0_targets,class0_image_auroc,class1_targets,class1_image_auroc,class2_targets,class2_image_auroc,class3_targets,class3_image_auroc,Strength1_targets,Strength1_image_auroc,Strength2_targets,Strength2_image_auroc,Strength3_targets,Strength3_image_auroc,Strength4_targets,Strength4_image_auroc,Strength5_targets,Strength5_image_auroc,DW__all_targets,DW__all_image_auroc,DW__all_fixed_correct,DW__all_anchor_correct,DW__Top20_targets,DW__Top20_image_auroc,DW__Top20_fixed_correct,DW__Top20_anchor_correct,DW__Bottom80_targets,DW__Bottom80_image_auroc,DW__Bottom80_fixed_correct,DW__Bottom80_anchor_correct,DW__hard_disagreement_targets,DW__hard_disagreement_image_auroc,DW__hard_disagreement_fixed_correct,DW__hard_disagreement_anchor_correct,DW__Q1_targets,DW__Q1_image_auroc,DW__Q1_fixed_correct,DW__Q1_anchor_correct,DW__Q2_targets,DW__Q2_image_auroc,DW__Q2_fixed_correct,DW__Q2_anchor_correct,DW__Q3_targets,DW__Q3_image_auroc,DW__Q3_fixed_correct,DW__Q3_anchor_correct,DW__Q4_targets,DW__Q4_image_auroc,DW__Q4_fixed_correct,DW__Q4_anchor_correct,DW__Q5_targets,DW__Q5_image_auroc,DW__Q5_fixed_correct,DW__Q5_anchor_correct,DW__boundary_targets,DW__boundary_image_auroc,DW__boundary_fixed_correct,DW__boundary_anchor_correct,DW__interior_targets,DW__interior_image_auroc,DW__interior_fixed_correct,DW__interior_anchor_correct,DW__class0_targets,DW__class0_image_auroc,DW__class0_fixed_correct,DW__class0_anchor_correct,DW__class1_targets,DW__class1_image_auroc,DW__class1_fixed_correct,DW__class1_anchor_correct,DW__class2_targets,DW__class2_image_auroc,DW__class2_fixed_correct,DW__class2_anchor_correct,DW__class3_targets,DW__class3_image_auroc,DW__class3_fixed_correct,DW__class3_anchor_correct
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,784,0.7952898550724637,0.5759695624311137,"[[116,12],[48,21]]","[[375,24,45,0],[114,189,37,0],[0,0,0,0],[0,0,0,0]]","[[327,67,33,17],[79,178,31,52],[0,0,0,0],[0,0,0,0]]","[[343,45,44,12],[84,177,40,39],[0,0,0,0],[0,0,0,0]]","[[359,44,38,3],[87,211,37,5],[0,0,0,0],[0,0,0,0]]","[[439,5,0,0],[165,175,0,0],[0,0,0,0],[0,0,0,0]]","[[17,13,10,10],[16,25,21,37],[0,0,0,0],[0,0,0,0]]","[[30,10,7,3],[19,55,20,5],[0,0,0,0],[0,0,0,0]]","[[17,45,43,12],[79,7,37,39],[0,0,0,0],[0,0,0,0]]","[[33,44,37,3],[82,40,35,5],[0,0,0,0],[0,0,0,0]]","[[2,13,9,10],[15,1,20,37],[0,0,0,0],[0,0,0,0]]","[[15,10,6,3],[18,31,19,5],[0,0,0,0],[0,0,0,0]]",784,0.7952898550724637,149,0.8989417989417989,635,0.6720032840722496,241,0.7952898550724637,197,0.7952898550724637,69,nan,128,nan,505,nan,279,nan,42,nan,107,nan,564,nan,220,nan,85,nan,64,nan,151,nan,436,nan,62,nan,145,0.5764705882352941,45,nan,532,0.8527472527472527,138,nan,146,0.625,163,0.5428571428571428,179,0.7658802177858439,158,0.8727709190672154,320,0.7097396335583414,464,0.8886993603411514,444,0.8491751767478397,340,0.8114754098360656,0,nan,0,nan,137,0.5875,146,0.6588235294117647,179,0.7435897435897436,197,0.6328502415458938,125,0.9055555555555556,279,nan,24,73,107,nan,3,46,172,nan,21,27,172,nan,24,73,6,nan,0,0,24,nan,1,1,50,nan,8,8,87,nan,11,13,112,nan,4,51,180,nan,15,31,99,nan,9,42,117,nan,17,33,162,nan,7,40,0,nan,0,0,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+108,784,0.9411196911196911,0.877515261623612,"[[49,7],[2,35]]","[[634,65,32,1],[30,14,8,0],[0,0,0,0],[0,0,0,0]]","[[628,74,26,4],[34,1,17,0],[0,0,0,0],[0,0,0,0]]","[[633,70,26,3],[34,1,17,0],[0,0,0,0],[0,0,0,0]]","[[643,67,19,3],[34,2,16,0],[0,0,0,0],[0,0,0,0]]","[[732,0,0,0],[52,0,0,0],[0,0,0,0],[0,0,0,0]]","[[56,18,16,0],[6,1,10,0],[0,0,0,0],[0,0,0,0]]","[[63,18,9,0],[6,2,9,0],[0,0,0,0],[0,0,0,0]]","[[5,70,26,3],[34,0,17,0],[0,0,0,0],[0,0,0,0]]","[[15,67,19,3],[34,1,16,0],[0,0,0,0],[0,0,0,0]]","[[0,18,16,0],[6,0,10,0],[0,0,0,0],[0,0,0,0]]","[[7,18,9,0],[6,1,9,0],[0,0,0,0],[0,0,0,0]]",784,0.9411196911196911,107,0.92,677,0.9933333333333333,109,0.9411196911196911,93,0.9411196911196911,37,nan,56,nan,629,nan,155,nan,57,nan,50,nan,648,nan,136,nan,63,nan,44,nan,99,nan,592,nan,62,1.0,61,0.9166666666666666,15,0.36363636363636365,646,1.0,201,nan,135,nan,165,nan,165,1.0,118,0.9331235247836349,126,0.8921568627450981,658,0.9561621174524401,732,0.9993386243386243,52,0.2857142857142857,0,nan,0,nan,160,0.625,164,0.9629629629629629,264,0.9583333333333334,111,1.0,85,0.9487179487179487,155,nan,5,16,50,nan,0,8,105,nan,5,8,72,nan,5,16,16,nan,0,0,22,nan,0,0,17,nan,2,2,40,nan,3,6,60,nan,0,8,61,nan,0,2,94,nan,5,14,104,nan,5,15,51,nan,0,1,0,nan,0,0,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,755,0.6939655172413793,0.3864262937933722,"[[59,13],[21,8]]","[[424,85,36,0],[53,136,17,4],[0,0,0,0],[0,0,0,0]]","[[389,142,9,5],[57,128,0,25],[0,0,0,0],[0,0,0,0]]","[[394,138,10,3],[55,131,0,24],[0,0,0,0],[0,0,0,0]]","[[399,137,8,1],[56,143,0,11],[0,0,0,0],[0,0,0,0]]","[[483,62,0,0],[108,102,0,0],[0,0,0,0],[0,0,0,0]]","[[3,67,3,2],[13,26,0,19],[0,0,0,0],[0,0,0,0]]","[[4,68,2,1],[13,37,0,8],[0,0,0,0],[0,0,0,0]]","[[5,138,10,3],[55,3,0,24],[0,0,0,0],[0,0,0,0]]","[[10,137,8,1],[56,15,0,11],[0,0,0,0],[0,0,0,0]]","[[0,67,3,2],[13,0,0,19],[0,0,0,0],[0,0,0,0]]","[[1,68,2,1],[13,11,0,8],[0,0,0,0],[0,0,0,0]]",755,0.6939655172413793,133,0.8690476190476191,622,0.46923076923076923,140,0.6939655172413793,101,0.6939655172413793,29,nan,72,nan,517,nan,238,nan,29,nan,104,nan,560,nan,195,nan,55,nan,78,nan,166,nan,488,nan,48,1.0,143,0.18181818181818182,36,nan,528,0.9642857142857143,251,nan,143,nan,96,nan,119,0.7916666666666666,146,0.7113333333333334,236,0.5138888888888888,519,0.8186274509803921,545,1.0,210,0.5551515151515152,0,nan,0,nan,229,0.6666666666666666,177,0.5,122,0.4,94,0.36363636363636365,133,0.5452586206896551,238,nan,8,25,104,nan,0,12,134,nan,8,13,111,nan,8,25,7,nan,0,0,36,nan,0,0,28,nan,0,0,53,nan,4,4,114,nan,4,21,113,nan,4,8,125,nan,4,17,156,nan,5,10,82,nan,3,15,0,nan,0,0,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+11,772,0.6274509803921569,0.9101901047829107,"[[6,3],[60,25]]","[[0,0,0,0],[1,449,22,0],[21,93,185,1],[0,0,0,0]]","[[0,0,0,0],[0,459,13,0],[0,49,251,0],[0,0,0,0]]","[[0,0,0,0],[0,459,13,0],[0,55,245,0],[0,0,0,0]]","[[0,0,0,0],[0,461,11,0],[0,59,241,0],[0,0,0,0]]","[[0,0,0,0],[0,471,1,0],[0,153,147,0],[0,0,0,0]]","[[0,0,0,0],[0,11,4,0],[0,10,67,0],[0,0,0,0]]","[[0,0,0,0],[0,11,4,0],[0,12,65,0],[0,0,0,0]]","[[0,0,0,0],[0,0,13,0],[0,49,0,0],[0,0,0,0]]","[[0,0,0,0],[0,2,11,0],[0,49,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,4,0],[0,8,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,4,0],[0,8,0,0],[0,0,0,0]]",772,0.6274509803921569,92,0.6779661016949152,680,0.6282051282051282,96,0.6274509803921569,94,0.6274509803921569,85,nan,9,nan,710,nan,62,nan,80,nan,12,nan,634,nan,138,nan,24,nan,68,nan,53,nan,625,nan,66,nan,58,0.1111111111111111,14,0.0,634,0.8583333333333333,253,nan,198,nan,122,nan,94,0.3333333333333333,105,0.6818181818181818,89,0.6666666666666666,683,0.5487804878048781,0,nan,472,0.8541666666666666,300,0.08695652173913043,0,nan,277,nan,205,0.75,109,0.1,92,0.0,89,0.8428571428571429,62,nan,0,2,12,nan,0,0,50,nan,0,2,11,nan,0,2,19,nan,0,0,7,nan,0,0,9,nan,0,0,17,nan,0,0,10,nan,0,2,39,nan,0,2,23,nan,0,0,0,nan,0,0,13,nan,0,2,49,nan,0,0,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,784,0.5861486486486487,0.23471941070262817,"[[133,15],[38,2]]","[[375,217,78,1],[52,49,9,3],[0,0,0,0],[0,0,0,0]]","[[271,323,54,23],[37,45,11,20],[0,0,0,0],[0,0,0,0]]","[[293,304,53,21],[38,49,9,17],[0,0,0,0],[0,0,0,0]]","[[317,304,44,6],[46,55,8,4],[0,0,0,0],[0,0,0,0]]","[[480,191,0,0],[95,18,0,0],[0,0,0,0],[0,0,0,0]]","[[34,117,24,19],[5,11,6,17],[0,0,0,0],[0,0,0,0]]","[[56,116,18,4],[12,17,6,4],[0,0,0,0],[0,0,0,0]]","[[22,304,53,21],[37,5,9,17],[0,0,0,0],[0,0,0,0]]","[[46,304,44,6],[44,12,8,4],[0,0,0,0],[0,0,0,0]]","[[15,117,24,19],[5,2,6,17],[0,0,0,0],[0,0,0,0]]","[[37,116,18,4],[12,8,6,4],[0,0,0,0],[0,0,0,0]]",784,0.5861486486486487,233,0.5182829888712241,551,0.6098707403055229,276,0.5861486486486487,188,0.5861486486486487,40,nan,148,nan,316,nan,468,nan,28,nan,205,nan,424,nan,360,nan,122,nan,111,nan,320,nan,276,nan,52,0.6410256410256411,303,0.6283422459893048,83,nan,346,0.6904109589041096,118,nan,100,nan,150,0.5666666666666667,170,0.6710526315789473,246,0.5699797160243407,295,0.6619883040935672,489,0.5996301433194637,671,0.6295572916666666,113,0.60625,0,nan,0,nan,130,0.38461538461538464,94,0.46153846153846156,122,0.5652173913043478,217,0.47352941176470587,221,0.5875706214689266,468,nan,27,58,205,nan,17,45,263,nan,10,13,236,nan,27,58,12,nan,0,0,32,nan,0,0,92,nan,4,5,122,nan,7,7,210,nan,16,46,187,nan,8,20,281,nan,19,38,400,nan,22,46,68,nan,5,12,0,nan,0,0,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111,784,0.4245614035087719,0.774135488227546,"[[32,3],[96,18]]","[[0,0,0,0],[6,86,18,0],[230,153,291,0],[0,0,0,0]]","[[0,0,0,0],[0,82,28,0],[6,294,374,0],[0,0,0,0]]","[[0,0,0,0],[0,82,28,0],[52,251,371,0],[0,0,0,0]]","[[0,0,0,0],[0,83,27,0],[77,231,366,0],[0,0,0,0]]","[[0,0,0,0],[26,45,39,0],[203,95,376,0],[0,0,0,0]]","[[0,0,0,0],[0,2,10,0],[21,90,91,0],[0,0,0,0]]","[[0,0,0,0],[0,3,9,0],[44,73,85,0],[0,0,0,0]]","[[0,0,0,0],[0,0,28,0],[46,246,8,0],[0,0,0,0]]","[[0,0,0,0],[0,1,27,0],[64,224,12,0],[0,0,0,0]]","[[0,0,0,0],[0,0,10,0],[15,89,0,0],[0,0,0,0]]","[[0,0,0,0],[0,1,9,0],[31,71,2,0],[0,0,0,0]]",784,0.4245614035087719,214,0.49480249480249483,570,0.4431818181818182,313,0.4245614035087719,149,0.4245614035087719,114,nan,35,nan,456,nan,328,nan,100,nan,114,nan,377,nan,407,nan,39,nan,175,nan,293,nan,342,nan,140,0.35555555555555557,261,0.20588235294117646,21,0.0,362,0.551948051948052,107,nan,130,0.5,136,0.6666666666666666,194,0.5222222222222223,217,0.4426136363636364,179,0.3794642857142857,605,0.4263565891472868,0,nan,110,0.6,674,0.42979351032448376,0,nan,97,0.546875,106,0.4772727272727273,162,0.7857142857142857,227,0.5496894409937888,192,0.46218487394957986,328,nan,8,13,114,nan,0,3,214,nan,8,10,199,nan,8,13,24,nan,0,0,41,nan,1,1,48,nan,2,2,105,nan,3,4,110,nan,2,6,82,nan,0,2,246,nan,8,11,0,nan,0,0,28,nan,0,1,300,nan,8,12,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,784,0.6015100671140939,0.9719788858074583,"[[8,0],[101,48]]","[[0,0,0,0],[4,63,17,0],[85,185,430,0],[0,0,0,0]]","[[0,0,0,0],[0,67,17,0],[20,113,567,0],[0,0,0,0]]","[[0,0,0,0],[0,66,18,0],[21,117,562,0],[0,0,0,0]]","[[0,0,0,0],[0,66,18,0],[21,115,564,0],[0,0,0,0]]","[[0,0,0,0],[0,74,10,0],[0,167,533,0],[0,0,0,0]]","[[0,0,0,0],[0,9,7,0],[2,24,135,0],[0,0,0,0]]","[[0,0,0,0],[0,9,7,0],[2,22,137,0],[0,0,0,0]]","[[0,0,0,0],[0,0,17,0],[20,112,1,0],[0,0,0,0]]","[[0,0,0,0],[0,0,17,0],[20,112,1,0],[0,0,0,0]]","[[0,0,0,0],[0,0,7,0],[1,20,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,7,0],[1,20,0,0],[0,0,0,0]]",784,0.6015100671140939,177,0.6964285714285714,607,0.3310810810810811,182,0.6015100671140939,157,0.6015100671140939,149,nan,8,nan,634,nan,150,nan,149,nan,28,nan,493,nan,291,nan,41,nan,136,nan,142,nan,485,nan,191,0.6170212765957447,79,nan,11,nan,503,0.44148936170212766,143,nan,167,nan,141,0.0,133,nan,200,0.6462829736211031,128,0.4714285714285714,656,0.6098765432098765,0,nan,84,0.59375,700,0.5709219858156028,0,nan,87,nan,99,0.6166666666666667,206,0.5263157894736842,287,0.6547619047619048,105,0.6,150,nan,1,1,28,nan,0,0,122,nan,1,1,33,nan,1,1,26,nan,0,0,35,nan,0,0,26,nan,1,1,31,nan,0,0,32,nan,0,0,56,nan,0,0,94,nan,1,1,0,nan,0,0,17,nan,0,0,133,nan,1,1,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,784,0.2901360544217687,0.8702453726345133,"[[17,13],[223,71]]","[[0,0,0,0],[13,11,9,0],[110,261,380,0],[0,0,0,0]]","[[0,0,0,0],[0,11,22,0],[2,105,644,0],[0,0,0,0]]","[[0,0,0,0],[1,11,21,0],[2,113,636,0],[0,0,0,0]]","[[0,0,0,0],[1,11,21,0],[1,123,627,0],[0,0,0,0]]","[[0,0,0,0],[0,12,21,0],[0,195,556,0],[0,0,0,0]]","[[0,0,0,0],[1,8,14,0],[2,36,270,0],[0,0,0,0]]","[[0,0,0,0],[1,8,14,0],[1,45,262,0],[0,0,0,0]]","[[0,0,0,0],[1,0,21,0],[0,95,12,0],[0,0,0,0]]","[[0,0,0,0],[1,0,21,0],[0,99,8,0],[0,0,0,0]]","[[0,0,0,0],[1,0,14,0],[0,31,4,0],[0,0,0,0]]","[[0,0,0,0],[1,0,14,0],[0,35,0,0],[0,0,0,0]]",784,0.2901360544217687,331,0.35218379197172434,453,0.17402269861286254,343,0.2901360544217687,324,0.2901360544217687,294,nan,30,nan,655,nan,129,nan,281,nan,50,nan,391,nan,393,nan,65,nan,266,nan,99,nan,361,nan,320,0.521551724137931,65,nan,1,nan,398,0.12267080745341614,89,nan,109,0.7777777777777778,121,0.5277777777777778,132,0.058823529411764705,333,0.2799313893653516,42,0.625,742,0.25230227518959913,0,nan,33,0.671875,751,0.23045136681500317,0,nan,87,0.6392857142857142,125,0.54421768707483,140,0.24691358024691357,255,0.29069767441860467,177,0.16233766233766234,129,nan,12,8,50,nan,4,0,79,nan,8,8,49,nan,12,8,9,nan,0,0,18,nan,2,2,34,nan,2,2,27,nan,1,1,41,nan,7,3,21,nan,0,0,108,nan,12,8,0,nan,0,0,22,nan,0,0,107,nan,12,8,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,784,0.5363636363636364,0.9971949811380687,"[[1,0],[145,75]]","[[0,0,0,0],[5,0,3,0],[134,171,471,0],[0,0,0,0]]","[[0,0,0,0],[0,0,8,0],[0,86,690,0],[0,0,0,0]]","[[0,0,0,0],[0,0,8,0],[14,96,666,0],[0,0,0,0]]","[[0,0,0,0],[0,0,8,0],[12,98,666,0],[0,0,0,0]]","[[0,0,0,0],[0,0,8,0],[21,23,732,0],[0,0,0,0]]","[[0,0,0,0],[0,0,5,0],[13,29,181,0],[0,0,0,0]]","[[0,0,0,0],[0,0,5,0],[11,34,178,0],[0,0,0,0]]","[[0,0,0,0],[0,0,8,0],[7,78,1,0],[0,0,0,0]]","[[0,0,0,0],[0,0,8,0],[4,81,1,0],[0,0,0,0]]","[[0,0,0,0],[0,0,5,0],[6,22,1,0],[0,0,0,0]]","[[0,0,0,0],[0,0,5,0],[3,25,1,0],[0,0,0,0]]",784,0.5363636363636364,228,0.45806451612903226,556,nan,266,0.5363636363636364,221,0.5363636363636364,220,nan,1,nan,690,nan,94,nan,194,nan,34,nan,471,nan,313,nan,40,nan,188,nan,93,nan,470,nan,281,0.5202312138728323,16,nan,0,nan,487,nan,152,nan,111,nan,120,nan,166,0.6571428571428571,235,nan,17,nan,767,0.5188679245283019,0,nan,8,nan,776,0.5363636363636364,0,nan,124,nan,158,nan,198,nan,155,0.25,149,nan,94,nan,1,1,34,nan,1,1,60,nan,0,0,46,nan,1,1,0,nan,0,0,5,nan,0,0,22,nan,0,0,38,nan,1,1,29,nan,0,0,9,nan,0,0,85,nan,1,1,0,nan,0,0,8,nan,0,0,86,nan,1,1,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+115,784,nan,1.0,"[[0,0],[209,56]]","[[0,0,0,0],[0,0,0,0],[219,80,485,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[12,22,750,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[26,19,739,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[25,17,742,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[34,0,750,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[15,16,281,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[14,14,284,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[18,16,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[17,17,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[7,13,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[6,14,0,0],[0,0,0,0]]",784,nan,312,nan,472,nan,287,nan,265,nan,265,nan,0,nan,750,nan,34,nan,292,nan,20,nan,485,nan,299,nan,53,nan,259,nan,34,nan,485,nan,254,nan,19,nan,0,nan,511,nan,139,nan,112,nan,86,nan,134,nan,313,nan,0,nan,784,nan,0,nan,0,nan,784,nan,0,nan,120,nan,112,nan,145,nan,256,nan,151,nan,34,nan,0,0,20,nan,0,0,14,nan,0,0,22,nan,0,0,5,nan,0,0,3,nan,0,0,1,nan,0,0,6,nan,0,0,19,nan,0,0,0,nan,0,0,34,nan,0,0,0,nan,0,0,0,nan,0,0,34,nan,0,0,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,784,nan,1.0,"[[0,0],[224,74]]","[[0,0,0,0],[0,0,0,0],[166,176,442,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[0,44,740,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[3,56,725,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[1,56,727,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[3,0,781,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[3,10,301,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[1,10,303,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[0,44,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[0,44,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[0,5,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[0,5,0,0],[0,0,0,0]]",784,nan,314,nan,470,nan,301,nan,298,nan,298,nan,0,nan,740,nan,44,nan,309,nan,5,nan,442,nan,342,nan,60,nan,254,nan,44,nan,442,nan,322,nan,11,nan,0,nan,451,nan,109,nan,108,nan,112,nan,155,nan,300,nan,4,nan,780,nan,0,nan,0,nan,784,nan,0,nan,106,nan,110,nan,141,nan,300,nan,127,nan,44,nan,0,0,5,nan,0,0,39,nan,0,0,3,nan,0,0,0,nan,0,0,18,nan,0,0,16,nan,0,0,8,nan,0,0,2,nan,0,0,0,nan,0,0,44,nan,0,0,0,nan,0,0,0,nan,0,0,44,nan,0,0,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+117,784,0.3448048523206751,0.7082837436382053,"[[38,10],[135,23]]","[[0,0,0,0],[19,147,46,0],[109,221,242,0],[0,0,0,0]]","[[0,0,0,0],[0,141,71,0],[4,210,358,0],[0,0,0,0]]","[[0,0,0,0],[0,143,69,0],[8,207,357,0],[0,0,0,0]]","[[0,0,0,0],[0,143,69,0],[9,220,343,0],[0,0,0,0]]","[[0,0,0,0],[0,136,76,0],[0,349,223,0],[0,0,0,0]]","[[0,0,0,0],[0,14,22,0],[3,59,134,0],[0,0,0,0]]","[[0,0,0,0],[0,14,22,0],[4,67,125,0],[0,0,0,0]]","[[0,0,0,0],[0,2,69,0],[5,199,10,0],[0,0,0,0]]","[[0,0,0,0],[0,2,69,0],[5,201,8,0],[0,0,0,0]]","[[0,0,0,0],[0,0,22,0],[0,56,3,0],[0,0,0,0]]","[[0,0,0,0],[0,0,22,0],[0,56,3,0],[0,0,0,0]]",784,0.3448048523206751,232,0.38713910761154857,552,0.2567204301075269,254,0.3448048523206751,206,0.3448048523206751,158,nan,48,nan,499,nan,285,nan,151,nan,81,nan,389,nan,395,nan,48,nan,184,nan,237,nan,341,nan,254,0.45197044334975367,133,0.5833333333333334,63,0.058823529411764705,334,0.20053475935828877,95,nan,121,nan,155,0.15,175,0.3076923076923077,238,0.38168283329573655,182,0.43490304709141275,602,0.2954601835772761,0,nan,212,0.5870445344129555,572,0.31414982164090366,0,nan,75,0.45098039215686275,109,0.45,131,0.48333333333333334,278,0.5870445344129555,191,0.20933977455716588,285,nan,12,10,81,nan,3,3,204,nan,9,7,96,nan,12,10,18,nan,0,0,45,nan,0,0,65,nan,4,4,78,nan,4,4,79,nan,4,2,95,nan,2,2,190,nan,10,8,0,nan,0,0,71,nan,2,2,214,nan,10,8,0,nan,0,0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+118,784,0.3686868686868687,0.8512033669018167,"[[17,5],[135,36]]","[[0,0,0,0],[134,408,6,0],[63,116,57,0],[0,0,0,0]]","[[0,0,0,0],[17,526,5,0],[0,148,88,0],[0,0,0,0]]","[[0,0,0,0],[35,509,4,0],[0,152,84,0],[0,0,0,0]]","[[0,0,0,0],[32,513,3,0],[5,163,68,0],[0,0,0,0]]","[[0,0,0,0],[27,521,0,0],[0,236,0,0],[0,0,0,0]]","[[0,0,0,0],[3,93,2,0],[0,64,46,0],[0,0,0,0]]","[[0,0,0,0],[0,97,1,0],[5,72,33,0],[0,0,0,0]]","[[0,0,0,0],[15,3,4,0],[0,148,0,0],[0,0,0,0]]","[[0,0,0,0],[15,4,3,0],[0,147,1,0],[0,0,0,0]]","[[0,0,0,0],[0,0,2,0],[0,64,0,0],[0,0,0,0]]","[[0,0,0,0],[0,1,1,0],[0,63,1,0],[0,0,0,0]]",784,0.3686868686868687,208,0.3726851851851852,576,0.42517006802721086,242,0.3686868686868687,193,0.3686868686868687,171,nan,22,nan,614,nan,170,nan,142,nan,66,nan,465,nan,319,nan,42,nan,166,nan,148,nan,443,nan,113,nan,215,0.2426470588235294,8,nan,448,0.544973544973545,46,nan,113,0.6666666666666666,186,0.9230769230769231,235,0.4717741935483871,204,0.4039589442815249,139,0.5517241379310345,645,0.31514084507042256,0,nan,548,0.7788617886178861,236,0.0196078431372549,0,nan,59,0.5625,70,0.7,161,0.36,277,0.3875968992248062,217,0.503968253968254,170,nan,3,5,66,nan,0,2,104,nan,3,3,71,nan,3,5,8,nan,0,0,23,nan,1,1,30,nan,1,1,43,nan,0,1,66,nan,1,2,58,nan,1,2,112,nan,2,3,0,nan,0,0,22,nan,3,4,148,nan,0,1,0,nan,0,0
