replicate,adjudication_image_auroc,sign_balanced_accuracy,anchor_fixed_accuracy_delta,anchor_fixed_miou_delta,Top20_anchor_fixed_accuracy_delta,Deep_Wrong_anchor_fixed_accuracy_delta,Top20_Deep_Wrong_anchor_fixed_accuracy_delta
8418,0.7358018305684264,0.5930898946610305,0.0042792908489073245,-0.006668300727294962,0.007848017523406914,0.07394032271365347,0.17591272859135848
8419,0.7299222901695231,0.5859318309965067,0.003852950490613627,-0.006782077134796394,0.0060253366921809715,0.07524075584320938,0.1816213094636541
8420,0.7286875740456471,0.5898553977564701,0.004096194877148518,-0.006220982917894857,0.00831327279791394,0.0727001755747009,0.17480740330222827
8421,0.7331250082552763,0.5903440934338138,0.003933466794310947,-0.006797558343759835,0.007244840401486541,0.07606513148223411,0.18218466586811882
8422,0.7286128214864205,0.5919744130957195,0.004121019378194646,-0.007808134929241595,0.007469983022765803,0.07501198940761902,0.17880012623820335
8423,0.7297910551345912,0.5924697525126918,0.005921649471193113,-0.0027988428846792424,0.016227943483781315,0.07354994767631366,0.1770440315705749
8424,0.7398941614714492,0.5934780480057915,0.0050019001224342885,-0.004586904023832994,0.012367374005305076,0.07513666895895416,0.1805054335897423
8425,0.7330532797347376,0.5921101717476015,0.005666220820351842,-0.004264538724696898,0.01536270828782571,0.07547331478003372,0.18050646346714197
8426,0.7289780423828287,0.592395828484087,0.004663582745554562,-0.004544197350941914,0.01097726050596759,0.07295628031305115,0.17557395654674354
8427,0.7342478052713204,0.5921292039513737,0.004291521658615016,-0.006397062989241031,0.008855639091556289,0.07461464279469025,0.17865633887066767
8428,0.7318512281941781,0.5936516327370525,0.0057724419123632575,-0.0032795372301599457,0.016124486127263027,0.07138158340906316,0.17160732831200784
8429,0.7329631248082225,0.5935892051930383,0.005117025537437203,-0.0036173747893838426,0.013059402039893198,0.07271214032589862,0.17410566925235188
8430,0.7284991048798526,0.5879726544023607,0.003898278361717855,-0.00801076407968837,0.006138212694517975,0.07326942166928291,0.17655694086224297
8431,0.7301582850107788,0.5934986357810332,0.005292509119678601,-0.003017769186905328,0.01324407225079749,0.07267571231926806,0.17219647355163728
8432,0.7334000213718129,0.5953442183870458,0.005390360525628468,-0.003718562647870849,0.014723809563232382,0.07270121788974471,0.172812788257833
8433,0.7371885334239122,0.5921196917276246,0.004512359312416225,-0.006213277974720821,0.0102683048376081,0.07519025663573783,0.18116204826969737
8434,0.7338165554401095,0.5924946347639864,0.005140811790174671,-0.004368576701649363,0.0126277449477612,0.07642579988993459,0.18445737938171
8435,0.7332029463323152,0.5966768013969754,0.005101892320603096,-0.005214980587079698,0.013181622295581286,0.07524615692877706,0.18357007005171355
8436,0.7351809116709607,0.5943582706792743,0.00545737106509081,-0.003914742588361442,0.014443144199901115,0.07565692560221102,0.1818926584431274
8437,0.7385125141867059,0.5951000897002907,0.004809716037655232,-0.0039922110423443735,0.011335781187175042,0.07624460240017945,0.18249878463782207
8438,0.7314522693599516,0.5927428604845232,0.005726786715562815,-0.00350178730009576,0.016281731703858604,0.07620596916569344,0.18334167715966038
8439,0.7337192460899313,0.5949293711459309,0.005124723743788695,-0.004945061970524578,0.01239813274756063,0.07393713455762553,0.17792361268260792
8440,0.7307175592646509,0.5893415480507638,0.0042143572013465525,-0.0061894339271681975,0.008608603684482352,0.07203850765461275,0.17270287539936102
8441,0.7383518226337994,0.5952071777070111,0.005478895531399242,-0.004349376568025698,0.01442273415449391,0.07462973546989549,0.1785904435791166
8442,0.7353114696506725,0.5936299741692,0.005769723995160736,-0.0020575857642203266,0.016524686115058973,0.07407810290438378,0.178498356996714
8443,0.7338080765404661,0.5886609670457357,0.004351916101401732,-0.0052575129604856,0.008297780499312402,0.07510562298022641,0.17793049045040127
8444,0.7265325293322693,0.592332183333226,0.004344904436274333,-0.005242626858356858,0.009069648753512571,0.07287082178085157,0.1747831280177344
8445,0.7325539958810076,0.5934659595460208,0.004150092733301469,-0.0072834024322975255,0.008404937119235956,0.07074658429740442,0.17160324818767309
8446,0.7287466013847728,0.5923018965167889,0.005113703301470873,-0.0027302088982789074,0.012394024119320668,0.07180010986747236,0.17126648500809344
8447,0.7462706782040409,0.5988384578339331,0.006542388005850164,-0.001519795032733584,0.020239694511143824,0.07637099742362899,0.18159998777001515
8448,0.7378597285228897,0.5971297197121345,0.0056749430464058115,-0.0038791244327457397,0.016023016810521762,0.07614759150264604,0.18476133423535548
8449,0.7423488337508825,0.5939584403811071,0.004372754690515124,-0.006866711569533113,0.00858750611645731,0.07462417938040927,0.178600119471852
8450,0.7260276138155557,0.5884311589135912,0.003909037733860421,-0.00791226809718315,0.006940315317600643,0.07273722788590958,0.17490030682510968
8451,0.7320833455677622,0.5938809958317453,0.005734511187827862,-0.002738051727911861,0.015701954522042927,0.07546360052879501,0.1804881255815835
8452,0.7336985896154339,0.5913648706206371,0.004112640081631147,-0.00753144366804448,0.006892536297547602,0.07607539313415358,0.1821812803982628
8453,0.7377815412192136,0.5935640589289854,0.005764709374100119,-0.0028750140848441408,0.015139091773902824,0.07901796935514485,0.18629205879035463
8454,0.7363638925169977,0.5959255719749883,0.006030232157863358,-0.003860235733150419,0.01737145598107792,0.07534871482952098,0.17999532182369246
8455,0.7333587916882658,0.5938615349581446,0.004748851580990809,-0.005577428214169622,0.01094071403841057,0.07339573959661956,0.17685536253392561
8456,0.7409883962997756,0.596532226343925,0.006031639341293138,-0.001480112947752299,0.01786886902055862,0.07550291566998805,0.1824477599486856
8457,0.7322821759930008,0.5940223574242824,0.004227020885028021,-0.007572732503931645,0.008937571399771582,0.07312586610766816,0.1768096500696926
8458,0.7342831673262163,0.594896411679622,0.005631746614909394,-0.004208644669983941,0.01566240155445775,0.07644517797139479,0.1830646476174948
8459,0.7381725463238905,0.6000450684511187,0.007375142145179869,-0.00011847917137353114,0.024388489056393015,0.07688615005713631,0.18380149479264712
8460,0.7377121321413042,0.5953645342303563,0.004696990615707497,-0.006192155570319158,0.010387098394835315,0.07418767017343122,0.17774103706176267
8461,0.7345067133284772,0.5954745018428097,0.005669169952305042,-0.0036436805281953033,0.014971125944904018,0.07736325598040027,0.18193895710539493
8462,0.7282470731348535,0.5880717770209426,0.004304120770225572,-0.006537788435620029,0.009103529663765486,0.07348901098901099,0.17640466786534315
8463,0.7311748706328279,0.5900048867606177,0.004926233207485864,-0.003808342693588762,0.010815611367718803,0.07773386720261867,0.1848618795707191
8464,0.73388537185222,0.5944936661370437,0.004960542336437723,-0.004909746992480812,0.011578523091283266,0.07282310345932436,0.17201896412917075
8465,0.7383216675337207,0.5946509321460529,0.004658075854170218,-0.006223216386494479,0.01088695892904712,0.07368258799725737,0.17703571745751467
8466,0.7308937546084588,0.5923912172913224,0.004949290619220004,-0.005049126767052714,0.011642437622360058,0.07429741369653374,0.1791300248037226
8467,0.7335598793549946,0.5959204795973232,0.005829209289016868,-0.0017239337131301768,0.01665297870996274,0.07472349273824688,0.1792371995820272
8468,0.7306288244664307,0.5907399057431469,0.004720914891599648,-0.0045095649909563384,0.011315336013785204,0.07304107697618226,0.17740246406570842
8469,0.7352310928090379,0.5949693827142357,0.00535342823758056,-0.004542850813407884,0.01442952461078384,0.07277347771511049,0.17439904935499137
8470,0.728712931274738,0.5932049290091165,0.004874920596509291,-0.00363761340103419,0.011777003484320536,0.07369523973330011,0.17716213981561868
8471,0.740638145433283,0.5928889649214251,0.004031416971248647,-0.007230229680303957,0.00702037058349636,0.07506365570915711,0.17980313412134885
8472,0.7396767871718467,0.5966101151340643,0.005927636550785653,-0.0012756110277963861,0.0175656240275196,0.07354474004598585,0.17872274942292898
8473,0.7335749098867428,0.5978243437792902,0.005098330124439054,-0.005980447500076869,0.013017041513301408,0.07285914462422,0.17577161990414408
8474,0.737238610539151,0.597697506683387,0.005563403098300945,-0.0034535813102143376,0.014411911978948755,0.07484129635816905,0.175262992031454
8475,0.7383594682348408,0.5946533269607018,0.005565759920543423,-0.005273994385115999,0.015081216073971615,0.07536503642147543,0.17953846929006906
8476,0.7272401311788292,0.5853958217640071,0.0023664612249940653,-0.010896050206283925,-0.000772738890131297,0.0722801697893592,0.17435495675658957
8477,0.7371775280667692,0.5928738052936184,0.004813582421724916,-0.005150406230685967,0.011447922011287859,0.07520284109389147,0.17999172998397683
8478,0.7380641939143979,0.5979082186281676,0.005708461163402401,-0.003909289628026058,0.01571097761102913,0.07726460112969197,0.1837415917011103
8479,0.7363813936379561,0.5967193909295413,0.00491299163174852,-0.005429002487606693,0.012528457258598302,0.07186552309888805,0.1731147608357264
8480,0.7392541361386051,0.5983287920051197,0.006845109901060131,0.0006600725339744873,0.020561424889452562,0.07818994698187748,0.18315014641582095
8481,0.7319798494267747,0.596543638046102,0.005580877996880784,-0.003390668714807754,0.015880151709902313,0.0724649677354827,0.17664010411556
8482,0.7358734831016233,0.5964607606058627,0.005424365336377912,-0.005119493828367072,0.014551973708811006,0.07339940835534495,0.17506276235168133
8483,0.7365364256257769,0.5981263076525423,0.006499734305354776,-0.0031203930056906692,0.019450673936850738,0.07691717778045026,0.18462413877952755
8484,0.7333920640155018,0.5917952006971184,0.005447490927914744,-0.004156577067963352,0.014231401350232598,0.07693917530371178,0.18432037568484216
8485,0.7422635998650587,0.5946090957789669,0.005485622930376022,-0.004415978102443763,0.014856248744895884,0.07597905049142348,0.18176573012291494
8486,0.7308628293068612,0.5963494295476495,0.0055454781447883406,-0.0037100370335957367,0.014624846676645875,0.0722421190797512,0.17256016920188816
8487,0.73091474804239,0.5892746406541178,0.0033810171520618493,-0.008159082324630584,0.004756806734957042,0.07427686132286404,0.17847502499831616
8488,0.7354002655394603,0.5899093269612828,0.004287670071117855,-0.005807205024263684,0.008519400980897873,0.07580607234734023,0.18083776500363755
8489,0.7359650837839307,0.5929933113469457,0.00430854899849531,-0.0071850185710296,0.008251124030369317,0.07321850537776817,0.17369919618444585
8490,0.7278025634457096,0.5945383689551255,0.006414324367803648,-0.001612723262914062,0.019920934096440357,0.07479440388670282,0.17975277812460982
8491,0.7423662986423871,0.5970620760274513,0.0056460595175999995,-0.002673181552265924,0.014844911833439611,0.07721779929795655,0.18182594971702004
8492,0.7405922303704513,0.5978681553564693,0.005538017732377054,-0.002514590713306175,0.014776375298683586,0.0753450661746443,0.17967697469375016
8493,0.7324543955503467,0.5912468606905903,0.004701511605741393,-0.006609618475918677,0.011259663065800729,0.07459707424689435,0.1803213514936855
8494,0.7354510578366941,0.5955967605523116,0.004948567689928018,-0.005328640659440165,0.011966923681418495,0.0751236588857236,0.1821082554968962
8495,0.737902623800404,0.5946155296719539,0.006798807803395812,-0.00011858375901718787,0.020860567906470173,0.07963477967199781,0.18627769571639585
8496,0.7334425392788001,0.5988593536235588,0.00677049082322001,-0.0024455087637000883,0.021099075873302953,0.07469767026750561,0.17881203967297155
8497,0.735571556003482,0.5959966104755652,0.005192925668478066,-0.004258570988610932,0.013119083479008142,0.07430077523689724,0.17911354915140745
8498,0.7308380949537933,0.5912616714161769,0.005286738460081097,-0.004016277664159462,0.014190649468658223,0.07497625633453264,0.1809402808444802
8499,0.7303716276037161,0.5882591155478114,0.0032313878690323206,-0.008338315149082565,0.003781778848676476,0.07139220955520773,0.1702404850254476
8500,0.7407086754578379,0.593679354959814,0.005417940663968168,-0.004233425219123177,0.014144148438941184,0.07619263579586105,0.1813863584956098
8501,0.7346115263397814,0.589219234711895,0.0050061088616142335,-0.004221547250557012,0.011520998514017888,0.07362004298754873,0.17561136145005316
8502,0.7359874184908117,0.589080538691662,0.005268731197559662,-0.004123492988981847,0.013604201918231418,0.0759052182257826,0.18298364749231097
8503,0.7307283573099003,0.5923420934468936,0.0038685303448792174,-0.005712309835964047,0.00686895161290324,0.07340217114528173,0.17653275336570126
8504,0.7322902276466334,0.5937035724171014,0.005184320199722148,-0.0030814960551514003,0.013478353944703314,0.0730453952679625,0.1759181799632728
8505,0.7356945426287368,0.5942607630351369,0.004088323255572179,-0.007459265764046985,0.007615636733719899,0.07518184976073083,0.17894736842105263
8506,0.7389574234050411,0.5930406155831793,0.0036278501365740734,-0.008028981733557039,0.005314216998206334,0.07490227181595127,0.18075274788604
8507,0.7435344965562959,0.5973884279117552,0.005755712237035748,-0.0036407462296924598,0.01569120970321325,0.07671242055962701,0.18208882959819106
8508,0.7384134307572251,0.5965717490295058,0.0055264076666630135,-0.004946363154898381,0.014645405298275738,0.0744784833999038,0.17838208061693006
8509,0.7361590912719278,0.5962721187179245,0.004618155155187376,-0.005714462901305284,0.010300568911197572,0.07547859459953397,0.18119439859653494
8510,0.7323642172016966,0.5949815756479852,0.004243102498059814,-0.009088816419201673,0.008335676945473769,0.07449611255735394,0.1781368850487047
8511,0.7288957655130486,0.5859810438734461,0.0034156021663311886,-0.007743064527335197,0.0041448591089457976,0.07475670584952389,0.17852250189134478
8512,0.7295884723052254,0.5921781872691231,0.005290471619840864,-0.0046231365615680975,0.013665192399178072,0.0737704918032787,0.17699924302849565
8513,0.738996579061699,0.5959282876650107,0.005812743665210562,-0.0036718713741841214,0.015344572514819688,0.07750489084813675,0.1830810950021967
8514,0.7347253937818646,0.5975259008849204,0.006592589899871104,-0.0020818277374412553,0.02001868890166758,0.07543970044704751,0.1796279786026909
8515,0.7353685881404969,0.5964166420847199,0.005633794839241646,-0.004215819028326018,0.014954081106180905,0.0774389815010199,0.18239771356758455
8516,0.7372398845799355,0.5940221800749841,0.005830043142158403,-0.002843128364668379,0.016518379355570545,0.07617008631520779,0.18176717806430553
8517,0.7285189239028929,0.5923441062546143,0.006380061442993079,-0.000985140365666215,0.019179735600466596,0.07554757812566144,0.1793885272898369
8518,0.7300173792206569,0.5935723424340494,0.004637407421794082,-0.006100541298090456,0.010434255176144602,0.07404059609277326,0.17860278826157283
8519,0.7334073806311237,0.5935286436587183,0.004569123644185047,-0.006157551491805524,0.009515332955740807,0.07388535468950513,0.17821455074054873
8520,0.7326890807064532,0.5916311573411851,0.004403009199338226,-0.0059729984364278454,0.00913134479251465,0.07413031497876653,0.17768609541760869
8521,0.7281239548471434,0.5890099176478869,0.0034080187246655624,-0.008841149541395255,0.003939861883944795,0.07233559198517876,0.17395181064705048
8522,0.731065777243221,0.5928804085448265,0.005000060387202798,-0.004669481368278494,0.01226948183570642,0.07139346696108914,0.17136937847397676
8523,0.7340064861971113,0.5891236175248451,0.0038253478370857685,-0.007479463800181052,0.006497937035431667,0.07414184255552074,0.17817211865993834
8524,0.7349384994700268,0.5964195514479055,0.0057601572686216684,-0.0035368474577488485,0.01615101779045336,0.07414805647843375,0.1765361453309678
8525,0.7400738492362643,0.598058218682084,0.0060611984741580915,-0.0025804536972416914,0.018126214320855927,0.07475532642579033,0.18005480684676578
8526,0.7359586094708704,0.5938107987094026,0.005224300413891103,-0.002850747993316305,0.013665170319514197,0.07478839772791182,0.18040641689069842
8527,0.73335499110712,0.591988895441171,0.005452174513172814,-0.0023853000913710565,0.014429622123498187,0.07419600601856594,0.17720551908198656
8528,0.7342805412560004,0.5939163258774407,0.005307205552153582,-0.004121790204811959,0.013202278658528965,0.07593968681688826,0.1826467278679844
8529,0.7352448160130727,0.592418866842989,0.004439142269605956,-0.006155952854418945,0.00964621909589325,0.07547660999182808,0.18208741366349324
8530,0.7306041799546865,0.5941011738627705,0.0035914913013014305,-0.008382672916154688,0.005011075804966292,0.07022096433793479,0.17052035271737417
8531,0.7426829675108297,0.5992549052567282,0.006042122639312919,-0.0016139906874275134,0.018560930686720933,0.07406726414995218,0.176704152600968
8532,0.7305738928995238,0.5881999728293968,0.004077880397090006,-0.007638583682673894,0.007797569149120553,0.07449172418873748,0.1797752242717468
8533,0.7322889862601452,0.5890421569210514,0.002914884408088625,-0.008245045668243356,0.00247628397127031,0.07383041711320736,0.17615580314062637
8534,0.7330179663630609,0.5937477514920415,0.005349230339915079,-0.004614162189638171,0.013733732580905267,0.0743195973039843,0.17812029961717818
8535,0.7434213590970946,0.5956113378901637,0.0064264855327819115,-0.002278800980237805,0.018921171138408188,0.07645226769140184,0.18429452100121665
8536,0.7337382761193091,0.5945727590461531,0.0036248036514394677,-0.008108865082417371,0.005616204048536133,0.07128248518421944,0.17157589735740714
8537,0.7357683803386708,0.5963734156964288,0.006388321445569223,-0.003052042346987194,0.019159347058420595,0.07578432473067803,0.1810577038189872
8538,0.7208797920498883,0.5900697367065286,0.004643503296383189,-0.004235689218060945,0.011286800922117646,0.07469440526563235,0.18090801002209556
8539,0.7304815771691134,0.595219169000172,0.0058904543263946785,-0.0021489420660224523,0.0165806334572981,0.07514177693761814,0.17860540286202348
8540,0.7334911357161411,0.5905649949216594,0.00420578101964475,-0.006287530720689882,0.008227995425517887,0.0743385468941675,0.1786241466264838
8541,0.7407739683714322,0.5954801117237383,0.006045049967194238,-0.0019307264077677022,0.016901062993926352,0.07659117692896329,0.18464136944853168
8542,0.7444838450518816,0.6009228559899347,0.00720393066717373,-0.0006143342676783181,0.023137917587417123,0.07851943385842307,0.18731046294896983
8543,0.7301519304898472,0.5904425498600883,0.004767544051761385,-0.005583564287149456,0.011153945105411456,0.07256737453898952,0.17408512360763384
8544,0.7379914216310065,0.5979158503546576,0.005280770916872735,-0.004463942000384358,0.013891242804863535,0.07386933264160071,0.1797206180903994
8545,0.7408646770275722,0.5943438361803297,0.005635862344754772,-0.0044622509844677305,0.015025909943598648,0.07837387860105428,0.1863610793000221
8546,0.7375668208214569,0.5952779320128467,0.005412449239347805,-0.0036308808225424816,0.014518418749857154,0.07592168516738049,0.18239648688996393
8547,0.7326311342255439,0.5950721950307897,0.005970301576771919,-0.0030464960897247373,0.01711456503282538,0.07613425181757073,0.1831259287714439
8548,0.7295807081521495,0.5920006216400342,0.005088320516322353,-0.002509176046624373,0.013140840133364806,0.07268554725938198,0.17333200508056684
8549,0.7313477727562704,0.5919430804645318,0.005464375268749766,-0.004747764576971902,0.014258840208293488,0.07750781409878559,0.1853182434932774
8550,0.7320898027195777,0.5910285435787852,0.004319146446926103,-0.006122171274968169,0.00837989398707295,0.07043082075223969,0.16980756469807562
8551,0.7344078397792523,0.5960071691884208,0.0041553140384029685,-0.0072590800085480245,0.008252511905058713,0.07242116608142404,0.17518172593037462
8552,0.7265138329067184,0.5891308030081434,0.004896558391337957,-0.0058861679604895745,0.01197176059742533,0.07603380122481192,0.1831366877267768
8553,0.7362445930906732,0.5919148217275411,0.004371142382026183,-0.007129519715715182,0.008815131831270584,0.07255150090820658,0.17381497868968215
8554,0.7365217969348363,0.596766811729738,0.006879862740742815,-0.0016712338457667286,0.02111695067780517,0.07674602652303258,0.1829895894716166
8555,0.7309644079958592,0.5887222232086873,0.004536021920071742,-0.004811584634272337,0.010119684536078255,0.07396179926533057,0.1774794740071708
8556,0.7408131788117596,0.592854303126367,0.006219976108486458,-0.000999400219358182,0.017763743033626267,0.07917279159043561,0.18675421299778425
8557,0.7334520911246023,0.5965199145844666,0.005943307874892945,-0.0025162708342884033,0.016744395591560268,0.07319245098427604,0.1757583794039046
8558,0.7320120101810211,0.5919279903003518,0.005542984646194626,-0.0022126625899493435,0.013894357766851106,0.07417888329802999,0.17393307608132236
8559,0.7298914918815983,0.5948778644193541,0.005343806283285235,-0.004052895429734638,0.014116261496743832,0.07462209736397067,0.17980628449149677
8560,0.7367819240724393,0.5920325196471141,0.0041504252303330436,-0.005342628486292078,0.0077366910612760575,0.0755047255070428,0.17931845867127552
8561,0.7414855986429206,0.5958026739873541,0.006065600804489368,-0.0021617616402452855,0.01801375580605613,0.0760820293694941,0.18101130328343226
8562,0.7351770780837411,0.5949371691152427,0.005752121656038334,-0.004723153192292107,0.016200570559940064,0.07610281679144293,0.1828564154786151
8563,0.7354699269318161,0.5934704126976899,0.004813814567541819,-0.005411905002853268,0.010778731947839959,0.0737880015756804,0.17584183673469386
8564,0.745061459633616,0.5995489489043646,0.006511120119770619,-0.0019040148492692754,0.02010470627602301,0.07589987764840585,0.1786754553059394
8565,0.7364629174094949,0.593941170213349,0.005750902390459056,-0.0012493936005451012,0.016484587563872943,0.07339975966527545,0.17423421397022737
8566,0.7258465715272405,0.5870844454862827,0.0037600212018815693,-0.006649164600869395,0.006563414284837532,0.07205219077723676,0.17573228256761025
8567,0.7431682631267877,0.5984960440908266,0.006019999394569209,-0.0027179602319126195,0.016824441427293224,0.0777957170484183,0.1854405052210342
8568,0.7395572673921752,0.595238076504095,0.005427900355756576,-0.003400902660373406,0.014455584052226578,0.07543414378232373,0.1811803549319026
8569,0.7332815237764969,0.5974804596950761,0.0056620059389409505,-0.002590489475619795,0.015600403128409712,0.07255644003653922,0.17284523414994774
8570,0.7379765052531899,0.5947478603818965,0.005273489815615706,-0.004133343193230887,0.013076989162851715,0.0765336572188426,0.18302372282455176
8571,0.7351503534193157,0.5937866195963528,0.006388278423780425,-0.0023370900348500534,0.019358833441725065,0.07483566977797425,0.17987591338774334
8572,0.739626800589311,0.5972152599658791,0.005981039150635192,-0.004058715128267609,0.017062989363467618,0.0759634069049095,0.18200571654359507
8573,0.7309288390384611,0.5887547570159969,0.004636032293510617,-0.004700610839500685,0.010684963235518152,0.07431503473465216,0.18011085318089315
8574,0.7389445698276942,0.5967083040957574,0.0057004304530852146,-0.0034887084218852005,0.015597663686845564,0.0736850601677174,0.1759712041620875
8575,0.734377444917213,0.5900596398563708,0.0035860748908880247,-0.008651750013632498,0.004970040410609,0.07497691085423774,0.18069967388081826
8576,0.7230779476424734,0.5903646228056101,0.004533415778644079,-0.003859910025609037,0.010258246322619846,0.07218919303149736,0.17366551628586543
8577,0.7290491722305192,0.5902684600514354,0.0050190354281772764,-0.005033965878326829,0.012046801631898973,0.07465145018571116,0.17882527866102063
8578,0.7380093525949023,0.5907532827169043,0.004502467477816796,-0.006036723160900315,0.009303648248280227,0.07532499004690935,0.17873380542367426
8579,0.731802803503939,0.593406832191191,0.004723129983610019,-0.006439660347201559,0.010496712512032325,0.07473417562627159,0.17917732891911792
8580,0.7372805430854354,0.5973091623316018,0.0058547369925741055,-0.003007213204800463,0.016384510765814375,0.07548005577454399,0.18022342995169083
8581,0.7380468648189682,0.5938952182618206,0.0040560998138495785,-0.007442932969957683,0.0072031772748566425,0.07357117611223499,0.1777142041278218
8582,0.7283527577369492,0.5898284218526756,0.003946064424655837,-0.007010739671491795,0.006831617232723741,0.07113556675614968,0.16989197328132422
8583,0.7361316853691048,0.5913700236538679,0.00532853110172693,-0.0025938066515784897,0.013891488044683098,0.07518200144138874,0.17904655189976573
8584,0.7296189282811553,0.5925561388011478,0.00519042126963587,-0.005355331204715763,0.012892219582038678,0.07291049497394082,0.17402952996422844
8585,0.7357598703808489,0.5924554582521037,0.005344206643192018,-0.003473330889518733,0.0138708568424033,0.07654686389238256,0.18476455266763359
8586,0.7404918393409506,0.5937673683632168,0.004540720313644719,-0.007015104504540015,0.009784572677805192,0.07353194870642112,0.1759438203408398
8587,0.7326491999303437,0.5922644842580367,0.005002649982548957,-0.005251807853480006,0.012181464081459592,0.074516443771262,0.17820989448668717
8588,0.731700206414564,0.5892641117367561,0.0036100385089570253,-0.007772153955147187,0.00518917605120317,0.0727390801715973,0.17416396145720617
8589,0.7406257287121082,0.5979552840614433,0.006348916621707668,-0.0028269028118297346,0.01839659619533407,0.07674087299754927,0.18422014124194816
8590,0.7305707038084344,0.5941956426886438,0.005063520797971122,-0.004461229962179347,0.013036581222236832,0.07235700619414134,0.17522617721466272
8591,0.743436672292756,0.5988386206617795,0.005727962397088615,-0.004171458855944832,0.01586856131606229,0.0764453946145376,0.18311787790392647
8592,0.7248773150339272,0.5890450043970747,0.003926146223156457,-0.00616578175558502,0.007052358113509238,0.0706352671737568,0.1679982102463397
8593,0.7371452903764086,0.592096080055277,0.0038668937993580066,-0.007031380297574108,0.007083757428505755,0.07318375229631491,0.17565460785272158
8594,0.7333559044336256,0.5940670327079642,0.005847995899671776,-0.003988686302664135,0.016066598507863628,0.07281070172089345,0.17200234856250063
8595,0.7348052713724321,0.5918236838719553,0.004054959880191333,-0.0068670100699465,0.007654337908077347,0.07336592386718946,0.1778939238443878
8596,0.7376927481625372,0.5977487380073034,0.006523652555097348,-0.0017139105905293883,0.019685916238727175,0.07494970766241213,0.17955051629884594
8597,0.7375855360178957,0.5910594171124485,0.004645619359295194,-0.006433526639005871,0.009755246191121558,0.07527186051824851,0.1802358731206674
8598,0.7407936465641783,0.5943285204954531,0.005161118521588293,-0.0029424760005951622,0.012601762016281826,0.07359299756586735,0.17555517426050424
8599,0.7331113892088358,0.5926388572873947,0.00527760117945808,-0.003474726080879953,0.013531761490592986,0.07663234117622926,0.18293508225435656
8600,0.7338202956920319,0.5942910788749927,0.0069118383106514525,-0.00026801885092753164,0.021787218442901324,0.07352960919355056,0.1760540492628303
8601,0.735727502173474,0.5971643185918456,0.006055985529140218,-0.003597657839774282,0.01715154595300361,0.07671034791262826,0.18200197636429638
8602,0.7391019004480425,0.5973460190211964,0.005998401500526884,-0.0006605551852457703,0.016755697561219085,0.07524979571434395,0.17917898638237623
8603,0.7390022184771055,0.5966515364964371,0.005506908421450962,-0.005261901021637261,0.014751393906488275,0.07696481247366202,0.1818914589476477
8604,0.7319873945435733,0.5962005127764617,0.005757658220037931,-0.0029800863008463407,0.016147376025594684,0.07469476739140245,0.17870083013560412
8605,0.7310469405735782,0.5903733515237378,0.004914452351064802,-0.005850089606890263,0.011195303295006731,0.07522707283172878,0.17880541792517868
8606,0.7358942989659847,0.5974416466846588,0.006479043362724868,-0.0009662261982978926,0.020033117193307137,0.07404136972014602,0.1772070543472672
8607,0.7327889360321109,0.5894599774419035,0.004717888921593083,-0.004551277692592004,0.01021322343666009,0.07607212014286328,0.18254352763058287
8608,0.7372389369556565,0.5925155899050816,0.004535365582486017,-0.0035022528683925636,0.010373347039858039,0.07382050166228264,0.17844218865029085
8609,0.739434638147998,0.5987698742539911,0.0050626555676072105,-0.005711385184437923,0.013008348422318128,0.07364332200747965,0.1769464368498638
8610,0.7375331543602852,0.5928205102647264,0.004064645490066687,-0.006428383271276372,0.007284758691084803,0.0749585317566483,0.1782342066812952
8611,0.7281316211330644,0.5896861324166219,0.003954640268082343,-0.007084155335331244,0.006798406477837804,0.07230562650110399,0.1747504155439238
8612,0.7394775785086345,0.5933506482826697,0.005400327764152446,-0.002372439624372502,0.013716433520991278,0.0748649407576033,0.17698959885726662
8613,0.7317268525063015,0.5950048136110127,0.006274896114887407,-0.001346103109984842,0.01857166834508228,0.07262292844642766,0.17469548939662027
8614,0.7418085272814636,0.600256106274292,0.0060010219674412335,-0.002065261686203357,0.016527269889874407,0.07602768882396684,0.18113209515315568
8615,0.7341473441341783,0.5972352661529952,0.00593496225376855,-0.004446738026391284,0.017784630768293508,0.07627806235868265,0.18380545000101603
8616,0.7326381625504295,0.5909934004620466,0.0037153616363224673,-0.008570391769157193,0.005203194574860737,0.07461670549673845,0.17930160574582538
8617,0.7352328954257873,0.5921829471837116,0.0043858177745460525,-0.006352640908126039,0.009222168196235003,0.07632291233043695,0.18253866672127705
8618,0.739867838622677,0.5923940589028748,0.005048619874665872,-0.004236969294332038,0.012381461172073505,0.07514228288046858,0.18095238095238095
8619,0.7376799762212174,0.5934520098211161,0.0049169741623044105,-0.004208631599099566,0.011392916479430082,0.07609058911366304,0.1803168831168831
8620,0.7357087012128712,0.5942291673959752,0.004790328358735829,-0.0056635200939533226,0.011414819348346983,0.07374871003276909,0.17682933084395933
8621,0.734292198085519,0.5931743919459296,0.004423117365096707,-0.005748447136193491,0.009081171704000357,0.07504432938506278,0.1794722474977252
8622,0.7344735908237557,0.5977732119836532,0.0066004933906181895,-0.00017594147194377463,0.020052179010332627,0.07756081329573912,0.18167423202786867
8623,0.7345638899216677,0.5924166558689041,0.006026456568878014,-0.001970212737012478,0.017246437292631644,0.07687959299039004,0.1852967653497555
