token_index,image_index,image_id,slide_id,region_id,component_id,base_predicted_class,gt_majority_class,purity,taxonomy,region_area,core_area,rim_area,empty_core,empty_rim,common_support,whole_dispersion,core_dispersion,rim_dispersion,core_rim_discrepancy,gt_pixels_0,gt_pixels_1,gt_pixels_2,gt_pixels_3,gt_pixels_4
7105,2804,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+0,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+0:1:1,1,1,0,1.0,Type-B,99,53,46,False,False,True,0.07413189113140106,0.05980324372649193,0.0855635479092598,0.009868979454040527,99,0,0,0,0
7106,2804,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+0,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+0:1:2,2,1,0,0.8904109589041096,Type-B,73,38,35,False,False,True,0.09821373969316483,0.07935217767953873,0.10992198437452316,0.018253207206726074,65,8,0,0,0
7107,2805,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+1,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+1:1:1,1,1,1,0.38392857142857145,Mixed,784,588,196,False,False,True,0.07731824368238449,0.05639657378196716,0.11670945584774017,0.03359520435333252,229,301,62,0,192
7108,2806,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10:0:1,1,0,1,1.0,Type-B,10,0,10,True,False,False,0.02670857310295105,,0.02670857310295105,,0,10,0,0,0
7109,2806,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10:0:2,2,0,0,0.8575418994413407,Type-A,358,239,119,False,False,True,0.07936041057109833,0.05521506071090698,0.1105244904756546,0.028438925743103027,307,43,0,0,8
7110,2806,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10:1:1,1,1,1,0.4758454106280193,Mixed,414,284,130,False,False,True,0.09595937281847,0.07265778630971909,0.12984198331832886,0.023509860038757324,29,197,14,0,174
7111,2807,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+100,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+100:0:1,1,0,0,0.9438775510204082,Type-A,784,588,196,False,False,True,0.09062318503856659,0.0505724772810936,0.159085214138031,0.07966017723083496,740,40,0,0,4
7112,2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101:0:1,1,0,0,1.0,Type-A,105,61,44,False,False,True,0.06285235285758972,0.04591241106390953,0.07694680988788605,0.017655253410339355,105,0,0,0,0
7113,2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101:0:2,2,0,4,1.0,Type-B,84,30,54,False,False,True,0.07733682543039322,0.04964166879653931,0.0888308435678482,0.01219862699508667,0,0,0,0,84
7114,2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101:0:3,3,0,4,1.0,Type-B,2,0,2,True,False,False,0.01688525080680847,,0.01688525080680847,,0,0,0,0,2
7115,2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101:0:4,4,0,4,1.0,Type-B,62,28,34,False,False,True,0.09747489541769028,0.07691877335309982,0.107438825070858,0.01915907859802246,0,0,0,0,62
7116,2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101:1:1,1,1,0,1.0,Type-B,7,0,7,True,False,False,0.03679125756025314,,0.03679125756025314,,7,0,0,0,0
7117,2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101:1:2,2,1,4,0.7423664122137404,Mixed,524,336,188,False,False,True,0.08065561205148697,0.0564696341753006,0.11497385799884796,0.016424894332885742,32,103,0,0,389
7118,2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102:0:1,1,0,4,1.0,Type-B,29,4,25,False,False,True,0.055364254862070084,0.02333897352218628,0.05457453802227974,0.04326164722442627,0,0,0,0,29
7119,2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102:0:2,2,0,4,1.0,Type-B,28,5,23,False,False,True,0.07740574330091476,0.04788387939333916,0.07719418406486511,0.03932684659957886,0,0,0,0,28
7120,2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102:0:3,3,0,4,1.0,Type-B,25,11,14,False,False,True,0.0784178227186203,0.06629186123609543,0.0770590677857399,0.02853691577911377,0,0,0,0,25
7121,2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102:0:4,4,0,4,1.0,Type-B,20,4,16,False,False,True,0.07397192716598511,0.04390326142311096,0.07388143241405487,0.03989070653915405,0,0,0,0,20
7122,2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102:0:5,5,0,4,0.7125,Mixed,80,28,52,False,False,True,0.09395428746938705,0.08338666707277298,0.09548556804656982,0.0135955810546875,0,23,0,0,57
7123,2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102:0:6,6,0,4,1.0,Type-B,3,0,3,True,False,False,0.025302410125732422,,0.025302410125732422,,0,0,0,0,3
7124,2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102:0:7,7,0,4,1.0,Type-B,7,1,6,False,False,True,0.04725969582796097,0.0,0.04742699861526489,0.05563461780548096,0,0,0,0,7
7125,2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102:1:1,1,1,4,0.8460236886632826,Type-B,591,363,228,False,False,True,0.0769868940114975,0.05328819900751114,0.10113446414470673,0.024453043937683105,0,91,0,0,500
7126,2810,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+103,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+103:0:1,1,0,0,0.9451530612244898,Type-A,784,588,196,False,False,True,0.09627961367368698,0.07714394479990005,0.13958899676799774,0.02164822816848755,741,43,0,0,0
7127,2811,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104:0:1,1,0,0,0.8823529411764706,Type-A,17,6,11,False,False,True,0.06262631714344025,0.03926420211791992,0.06675688177347183,0.027275919914245605,15,2,0,0,0
7128,2811,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104:0:2,2,0,0,1.0,Type-A,91,44,47,False,False,True,0.07140670716762543,0.05383997783064842,0.08240339905023575,0.012448310852050781,91,0,0,0,0
7129,2811,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104:0:3,3,0,0,1.0,Type-A,83,28,55,False,False,True,0.09007613360881805,0.06217583641409874,0.09801458567380905,0.023709774017333984,83,0,0,0,0
7130,2811,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104:0:4,4,0,0,1.0,Type-A,29,11,18,False,False,True,0.08388932794332504,0.06747053563594818,0.08147671818733215,0.03514331579208374,29,0,0,0,0
7131,2811,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104:1:1,1,1,0,0.9502664298401421,Type-B,563,355,208,False,False,True,0.08743834495544434,0.0616900809109211,0.10963741689920425,0.0373302698135376,535,28,0,0,0
7132,2812,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+105,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+105:0:1,1,0,0,1.0,Type-A,784,588,196,False,False,True,0.07156100869178772,0.047901418060064316,0.10517925769090652,0.05780982971191406,784,0,0,0,0
7133,2813,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106:0:1,1,0,0,1.0,Type-A,4,0,4,True,False,False,0.03694663941860199,,0.03694663941860199,,4,0,0,0,0
7134,2813,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106:0:2,2,0,0,1.0,Type-A,3,0,3,True,False,False,0.035852234810590744,,0.035852234810590744,,3,0,0,0,0
7135,2813,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106:1:1,1,1,0,0.3462033462033462,Mixed,777,582,195,False,False,True,0.09481564909219742,0.06450658291578293,0.14799681305885315,0.06022036075592041,269,250,0,0,258
7136,2814,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+107,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+107:1:1,1,1,4,0.7283163265306123,Mixed,784,588,196,False,False,True,0.10847549140453339,0.07527617365121841,0.15986934304237366,0.07077932357788086,0,213,0,0,571
7137,2815,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+108,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+108:0:1,1,0,4,1.0,Type-B,7,1,6,False,False,True,0.06263512372970581,-2.384185791015625e-07,0.06504576653242111,0.056638240814208984,0,0,0,0,7
7138,2815,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+108,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+108:0:2,2,0,0,0.9340659340659341,Type-A,91,51,40,False,False,True,0.09358341246843338,0.06846805661916733,0.11377330124378204,0.020627975463867188,85,6,0,0,0
7139,2815,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+108,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+108:1:1,1,1,4,0.7959183673469388,Mixed,686,499,187,False,False,True,0.07800841331481934,0.04743329808115959,0.11381368339061737,0.06947720050811768,31,109,0,0,546
7140,2816,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+109,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+109:1:1,1,1,1,0.5153061224489796,Mixed,784,588,196,False,False,True,0.07429945468902588,0.052209995687007904,0.11725759506225586,0.034702837467193604,37,404,0,0,343
7141,2817,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+11,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+11:0:1,1,0,0,1.0,Type-A,784,588,196,False,False,True,0.06876453757286072,0.050478946417570114,0.10176744312047958,0.030244410037994385,784,0,0,0,0
7142,2818,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+110,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+110:1:1,1,1,4,0.8647959183673469,Type-B,784,588,196,False,False,True,0.07665859907865524,0.05057521164417267,0.1304394006729126,0.035271406173706055,0,106,0,0,678
7143,2819,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+111,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+111:0:1,1,0,0,0.7442622950819672,Mixed,305,204,101,False,False,True,0.07399003207683563,0.051342811435461044,0.10220145434141159,0.030628561973571777,227,78,0,0,0
7144,2819,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+111,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+111:1:1,1,1,1,0.9535864978902954,Type-A,474,349,125,False,False,True,0.053362682461738586,0.037011563777923584,0.0812024474143982,0.02378702163696289,6,452,0,0,16
7145,2819,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+111,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+111:1:2,2,1,1,0.6,Mixed,5,1,4,False,False,True,0.04076385498046875,-1.1920928955078125e-07,0.041305720806121826,0.04955261945724487,2,3,0,0,0
7146,2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112:0:1,1,0,0,1.0,Type-A,269,134,135,False,False,True,0.07773666083812714,0.05384937301278114,0.0942959189414978,0.015337705612182617,269,0,0,0,0
7147,2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112:0:2,2,0,0,1.0,Type-A,11,3,8,False,False,True,0.053663548082113266,0.02447034977376461,0.05394188314676285,0.040214717388153076,11,0,0,0,0
7148,2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112:1:1,1,1,0,1.0,Type-B,2,0,2,True,False,False,0.017129719257354736,,0.017129719257354736,,2,0,0,0,0
7149,2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112:1:2,2,1,0,1.0,Type-B,2,0,2,True,False,False,0.012004464864730835,,0.012004464864730835,,2,0,0,0,0
7150,2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112:1:3,3,1,0,1.0,Type-B,3,0,3,True,False,False,0.014664173126220703,,0.014664173126220703,,3,0,0,0,0
7151,2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112:1:4,4,1,0,0.6827133479212254,Mixed,457,314,143,False,False,True,0.09951674193143845,0.06369185447692871,0.1094200536608696,0.1068347692489624,312,0,0,0,145
7152,2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112:1:5,5,1,0,1.0,Type-B,3,0,3,True,False,False,0.018167078495025635,,0.018167078495025635,,3,0,0,0,0
7153,2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112:1:6,6,1,0,1.0,Type-B,37,15,22,False,False,True,0.07866757363080978,0.06079629436135292,0.08231325447559357,0.02251148223876953,37,0,0,0,0
7154,2821,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+113,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+113:0:1,1,0,0,0.9617224880382775,Type-A,418,258,160,False,False,True,0.07590816169977188,0.04947271943092346,0.10560555756092072,0.02616417407989502,402,0,0,0,16
7155,2821,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+113,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+113:1:1,1,1,0,0.963855421686747,Type-B,166,94,72,False,False,True,0.08739984780550003,0.05798783153295517,0.11764759570360184,0.016983211040496826,160,0,0,0,6
7156,2821,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+113,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+113:1:2,2,1,0,0.69,Mixed,200,127,73,False,False,True,0.09185212850570679,0.06302601099014282,0.13437438011169434,0.01622772216796875,138,55,0,0,7
7157,2822,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114:0:1,1,0,4,1.0,Type-B,2,0,2,True,False,False,0.026200145483016968,,0.026200145483016968,,0,0,0,0,2
7158,2822,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114:0:2,2,0,4,1.0,Type-B,8,1,7,False,False,True,0.057641319930553436,-1.1920928955078125e-07,0.06183604523539543,0.03082031011581421,0,0,0,0,8
7159,2822,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114:0:3,3,0,4,1.0,Type-B,2,0,2,True,False,False,0.010490834712982178,,0.010490834712982178,,0,0,0,0,2
7160,2822,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114:1:1,1,1,4,0.4844559585492228,Mixed,772,579,193,False,False,True,0.11226684600114822,0.07785528898239136,0.1815657913684845,0.05301523208618164,94,304,0,0,374
7161,2823,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+115,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+115:0:1,1,0,1,1.0,Type-B,2,0,2,True,False,False,0.008158653974533081,,0.008158653974533081,,0,2,0,0,0
7162,2823,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+115,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+115:1:1,1,1,1,0.5613810741687979,Mixed,782,586,196,False,False,True,0.12310044467449188,0.09617055207490921,0.18187005817890167,0.03429675102233887,343,439,0,0,0
7163,2824,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+116,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+116:0:1,1,0,0,0.8942307692307693,Type-A,104,49,55,False,False,True,0.07076117396354675,0.048734262585639954,0.08414357900619507,0.015854477882385254,93,11,0,0,0
7164,2824,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+116,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+116:0:2,2,0,0,1.0,Type-A,88,52,36,False,False,True,0.0675121396780014,0.04816943779587746,0.08617930859327316,0.016674518585205078,88,0,0,0,0
7165,2824,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+116,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+116:1:1,1,1,1,0.7800338409475466,Mixed,591,421,170,False,False,True,0.08601344376802444,0.06334348022937775,0.11735567450523376,0.03580975532531738,130,461,0,0,0
7166,2825,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+117,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+117:0:1,1,0,0,1.0,Type-A,784,588,196,False,False,True,0.08478357642889023,0.05619165673851967,0.13568434119224548,0.05602747201919556,784,0,0,0,0
7167,2826,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+118,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+118:0:1,1,0,0,1.0,Type-A,235,144,91,False,False,True,0.06589831411838531,0.044321008026599884,0.09044395387172699,0.016586124897003174,235,0,0,0,0
7168,2826,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+118,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+118:1:1,1,1,0,1.0,Type-B,2,0,2,True,False,False,0.0034728050231933594,,0.0034728050231933594,,2,0,0,0,0
7169,2826,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+118,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+118:1:2,2,1,1,0.49177330895795246,Mixed,547,394,153,False,False,True,0.08837981522083282,0.06623946130275726,0.12965288758277893,0.025254786014556885,244,269,0,0,34
7170,2827,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+119,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+119:1:1,1,1,1,0.7818877551020408,Mixed,784,588,196,False,False,True,0.06656371802091599,0.04717383161187172,0.10628128051757812,0.02734684944152832,2,613,0,0,169
7171,2828,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12:0:1,1,0,0,0.52,Mixed,200,116,84,False,False,True,0.09436249732971191,0.07330327481031418,0.1159321665763855,0.01712191104888916,104,69,0,0,27
7172,2828,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12:0:2,2,0,1,1.0,Type-B,22,2,20,False,False,True,0.08683616667985916,0.020866990089416504,0.08847476541996002,0.05792611837387085,0,22,0,0,0
7173,2828,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12:0:3,3,0,1,0.8163265306122449,Type-B,49,7,42,False,False,True,0.06653020530939102,0.03733467310667038,0.06873029470443726,0.022976160049438477,0,40,0,0,9
7174,2828,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12:1:1,1,1,4,0.49510763209393344,Mixed,511,336,175,False,False,True,0.11656104028224945,0.08398421853780746,0.14801384508609772,0.058029115200042725,86,172,0,0,253
7175,2829,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+120,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+120:0:1,1,0,4,0.8367346938775511,Type-B,784,588,196,False,False,True,0.09425979852676392,0.07101759314537048,0.13052187860012054,0.05221062898635864,78,50,0,0,656
7176,2830,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+121,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+121:0:1,1,0,0,0.688212927756654,Mixed,263,134,129,False,False,True,0.07230371981859207,0.05794919282197952,0.08420424163341522,0.006494998931884766,181,15,0,0,67
7177,2830,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+121,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+121:1:1,1,1,4,1.0,Type-B,10,2,8,False,False,True,0.057401143014431,0.017011672258377075,0.05858154594898224,0.04390573501586914,0,0,0,0,10
7178,2830,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+121,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+121:1:2,2,1,0,0.4794520547945205,Mixed,511,330,181,False,False,True,0.0770748034119606,0.053477026522159576,0.1085209921002388,0.019639968872070312,245,169,0,0,97
7179,2831,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+122,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+122:0:1,1,0,4,1.0,Type-B,8,0,8,True,False,False,0.02621365338563919,,0.02621365338563919,,0,0,0,0,8
7180,2831,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+122,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+122:1:1,1,1,4,0.6219354838709678,Mixed,775,559,216,False,False,True,0.10666447877883911,0.08409609645605087,0.13968750834465027,0.0388110876083374,2,291,0,0,482
7181,2832,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+123,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+123:1:1,1,1,1,0.6147959183673469,Mixed,784,588,196,False,False,True,0.08494444936513901,0.057259026914834976,0.1365506500005722,0.04989361763000488,154,482,0,0,148
7182,2833,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+124,TCGA-OL-A66P-DX1,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+124:0:1,1,0,0,0.5675675675675675,Mixed,37,11,26,False,False,True,0.0858403891324997,0.05687814950942993,0.08971082419157028,0.031285643577575684,21,16,0,0,0
