image_index,image_id,slide_id,region_count
2642,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+25,TCGA-OL-A5D7-DX1,2
2643,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+250,TCGA-OL-A5D7-DX1,1
2644,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+251,TCGA-OL-A5D7-DX1,1
2645,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+252,TCGA-OL-A5D7-DX1,3
2646,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+253,TCGA-OL-A5D7-DX1,1
2647,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+254,TCGA-OL-A5D7-DX1,1
2648,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+26,TCGA-OL-A5D7-DX1,1
2649,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+27,TCGA-OL-A5D7-DX1,1
2650,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+28,TCGA-OL-A5D7-DX1,1
2651,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+29,TCGA-OL-A5D7-DX1,2
2652,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+3,TCGA-OL-A5D7-DX1,4
2653,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30,TCGA-OL-A5D7-DX1,4
2654,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+31,TCGA-OL-A5D7-DX1,1
2655,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+32,TCGA-OL-A5D7-DX1,4
2656,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+33,TCGA-OL-A5D7-DX1,8
2657,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+34,TCGA-OL-A5D7-DX1,1
2658,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+35,TCGA-OL-A5D7-DX1,1
2659,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+36,TCGA-OL-A5D7-DX1,1
2660,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+37,TCGA-OL-A5D7-DX1,6
2661,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+38,TCGA-OL-A5D7-DX1,3
2662,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+39,TCGA-OL-A5D7-DX1,1
2663,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+4,TCGA-OL-A5D7-DX1,1
2664,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+40,TCGA-OL-A5D7-DX1,1
2665,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+41,TCGA-OL-A5D7-DX1,1
2666,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+42,TCGA-OL-A5D7-DX1,3
2667,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+43,TCGA-OL-A5D7-DX1,1
2668,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+44,TCGA-OL-A5D7-DX1,2
2669,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+45,TCGA-OL-A5D7-DX1,2
2670,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+46,TCGA-OL-A5D7-DX1,1
2671,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+47,TCGA-OL-A5D7-DX1,1
2672,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+48,TCGA-OL-A5D7-DX1,1
2673,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+49,TCGA-OL-A5D7-DX1,1
2674,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+5,TCGA-OL-A5D7-DX1,5
2675,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+50,TCGA-OL-A5D7-DX1,3
2676,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+51,TCGA-OL-A5D7-DX1,5
2677,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+52,TCGA-OL-A5D7-DX1,1
2678,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53,TCGA-OL-A5D7-DX1,7
2679,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+54,TCGA-OL-A5D7-DX1,1
2680,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+55,TCGA-OL-A5D7-DX1,1
2681,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+56,TCGA-OL-A5D7-DX1,5
2682,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+57,TCGA-OL-A5D7-DX1,2
2683,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+58,TCGA-OL-A5D7-DX1,4
2684,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+59,TCGA-OL-A5D7-DX1,4
2685,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+6,TCGA-OL-A5D7-DX1,1
2686,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+60,TCGA-OL-A5D7-DX1,1
2687,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+61,TCGA-OL-A5D7-DX1,1
2688,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+62,TCGA-OL-A5D7-DX1,1
2689,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+63,TCGA-OL-A5D7-DX1,1
2690,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+64,TCGA-OL-A5D7-DX1,1
2691,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+65,TCGA-OL-A5D7-DX1,1
2692,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+66,TCGA-OL-A5D7-DX1,3
2693,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+67,TCGA-OL-A5D7-DX1,4
2694,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+68,TCGA-OL-A5D7-DX1,7
2695,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+69,TCGA-OL-A5D7-DX1,3
2696,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+7,TCGA-OL-A5D7-DX1,3
2697,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+70,TCGA-OL-A5D7-DX1,5
2698,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+71,TCGA-OL-A5D7-DX1,1
2699,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+72,TCGA-OL-A5D7-DX1,5
2700,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+73,TCGA-OL-A5D7-DX1,1
2701,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+74,TCGA-OL-A5D7-DX1,1
2702,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+75,TCGA-OL-A5D7-DX1,1
2703,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+76,TCGA-OL-A5D7-DX1,1
2704,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+77,TCGA-OL-A5D7-DX1,1
2705,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+78,TCGA-OL-A5D7-DX1,1
2706,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+79,TCGA-OL-A5D7-DX1,1
2707,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+8,TCGA-OL-A5D7-DX1,1
2708,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+80,TCGA-OL-A5D7-DX1,1
2709,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+81,TCGA-OL-A5D7-DX1,1
2710,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+82,TCGA-OL-A5D7-DX1,1
2711,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+83,TCGA-OL-A5D7-DX1,1
2712,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+84,TCGA-OL-A5D7-DX1,1
2713,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+85,TCGA-OL-A5D7-DX1,1
2714,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+86,TCGA-OL-A5D7-DX1,1
2715,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+87,TCGA-OL-A5D7-DX1,4
2716,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88,TCGA-OL-A5D7-DX1,5
2717,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+89,TCGA-OL-A5D7-DX1,2
2718,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+9,TCGA-OL-A5D7-DX1,1
2719,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+90,TCGA-OL-A5D7-DX1,4
2720,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91,TCGA-OL-A5D7-DX1,6
2721,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+92,TCGA-OL-A5D7-DX1,2
2722,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93,TCGA-OL-A5D7-DX1,12
2723,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+94,TCGA-OL-A5D7-DX1,1
2724,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+95,TCGA-OL-A5D7-DX1,1
2725,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+96,TCGA-OL-A5D7-DX1,1
2726,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+97,TCGA-OL-A5D7-DX1,2
2727,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+98,TCGA-OL-A5D7-DX1,3
2728,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+99,TCGA-OL-A5D7-DX1,5
2729,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+0,TCGA-OL-A5RW-DX1,2
2730,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+1,TCGA-OL-A5RW-DX1,3
2731,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+10,TCGA-OL-A5RW-DX1,6
2732,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+11,TCGA-OL-A5RW-DX1,6
2733,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+2,TCGA-OL-A5RW-DX1,2
2734,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+3,TCGA-OL-A5RW-DX1,3
2735,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+4,TCGA-OL-A5RW-DX1,5
2736,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+5,TCGA-OL-A5RW-DX1,1
2737,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+6,TCGA-OL-A5RW-DX1,6
2738,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+7,TCGA-OL-A5RW-DX1,3
2739,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+8,TCGA-OL-A5RW-DX1,7
2740,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+9,TCGA-OL-A5RW-DX1,5
2741,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+0,TCGA-OL-A66I-DX1,1
2742,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+1,TCGA-OL-A66I-DX1,1
2743,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+10,TCGA-OL-A66I-DX1,1
2744,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+11,TCGA-OL-A66I-DX1,1
2745,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+12,TCGA-OL-A66I-DX1,3
2746,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+13,TCGA-OL-A66I-DX1,5
2747,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+14,TCGA-OL-A66I-DX1,6
2748,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+15,TCGA-OL-A66I-DX1,3
2749,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+16,TCGA-OL-A66I-DX1,1
2750,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+17,TCGA-OL-A66I-DX1,1
2751,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+18,TCGA-OL-A66I-DX1,7
2752,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+19,TCGA-OL-A66I-DX1,4
2753,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+2,TCGA-OL-A66I-DX1,1
2754,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+20,TCGA-OL-A66I-DX1,6
2755,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+21,TCGA-OL-A66I-DX1,6
2756,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+22,TCGA-OL-A66I-DX1,5
2757,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+23,TCGA-OL-A66I-DX1,1
2758,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+24,TCGA-OL-A66I-DX1,4
2759,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+25,TCGA-OL-A66I-DX1,5
2760,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+26,TCGA-OL-A66I-DX1,4
2761,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+27,TCGA-OL-A66I-DX1,3
2762,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+28,TCGA-OL-A66I-DX1,6
2763,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+29,TCGA-OL-A66I-DX1,5
2764,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+3,TCGA-OL-A66I-DX1,1
2765,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+30,TCGA-OL-A66I-DX1,6
2766,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+31,TCGA-OL-A66I-DX1,2
2767,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+32,TCGA-OL-A66I-DX1,1
2768,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+33,TCGA-OL-A66I-DX1,1
2769,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+34,TCGA-OL-A66I-DX1,6
2770,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+35,TCGA-OL-A66I-DX1,5
2771,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+36,TCGA-OL-A66I-DX1,1
2772,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+37,TCGA-OL-A66I-DX1,1
2773,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+38,TCGA-OL-A66I-DX1,5
2774,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+39,TCGA-OL-A66I-DX1,1
2775,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+4,TCGA-OL-A66I-DX1,1
2776,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+40,TCGA-OL-A66I-DX1,5
2777,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+41,TCGA-OL-A66I-DX1,6
2778,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+42,TCGA-OL-A66I-DX1,4
2779,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+43,TCGA-OL-A66I-DX1,6
2780,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+44,TCGA-OL-A66I-DX1,6
2781,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+45,TCGA-OL-A66I-DX1,5
2782,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+46,TCGA-OL-A66I-DX1,5
2783,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+47,TCGA-OL-A66I-DX1,4
2784,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+48,TCGA-OL-A66I-DX1,2
2785,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+49,TCGA-OL-A66I-DX1,5
2786,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+5,TCGA-OL-A66I-DX1,1
2787,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+50,TCGA-OL-A66I-DX1,3
2788,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+51,TCGA-OL-A66I-DX1,1
2789,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+52,TCGA-OL-A66I-DX1,7
2790,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+53,TCGA-OL-A66I-DX1,6
2791,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+54,TCGA-OL-A66I-DX1,2
2792,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+55,TCGA-OL-A66I-DX1,4
2793,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+56,TCGA-OL-A66I-DX1,4
2794,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+57,TCGA-OL-A66I-DX1,4
2795,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+58,TCGA-OL-A66I-DX1,4
2796,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+59,TCGA-OL-A66I-DX1,1
2797,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+6,TCGA-OL-A66I-DX1,1
2798,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+60,TCGA-OL-A66I-DX1,5
2799,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+61,TCGA-OL-A66I-DX1,7
2800,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+62,TCGA-OL-A66I-DX1,6
2801,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+7,TCGA-OL-A66I-DX1,1
2802,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+8,TCGA-OL-A66I-DX1,1
2803,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+9,TCGA-OL-A66I-DX1,1
2804,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+0,TCGA-OL-A66P-DX1,3
2805,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+1,TCGA-OL-A66P-DX1,1
2806,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10,TCGA-OL-A66P-DX1,3
2807,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+100,TCGA-OL-A66P-DX1,1
2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,TCGA-OL-A66P-DX1,6
2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,TCGA-OL-A66P-DX1,8
2810,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+103,TCGA-OL-A66P-DX1,1
2811,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104,TCGA-OL-A66P-DX1,5
2812,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+105,TCGA-OL-A66P-DX1,1
2813,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106,TCGA-OL-A66P-DX1,3
2814,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+107,TCGA-OL-A66P-DX1,1
2815,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+108,TCGA-OL-A66P-DX1,3
2816,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+109,TCGA-OL-A66P-DX1,1
2817,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+11,TCGA-OL-A66P-DX1,1
2818,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+110,TCGA-OL-A66P-DX1,1
2819,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+111,TCGA-OL-A66P-DX1,3
2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,TCGA-OL-A66P-DX1,8
2821,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+113,TCGA-OL-A66P-DX1,3
2822,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114,TCGA-OL-A66P-DX1,4
2823,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+115,TCGA-OL-A66P-DX1,2
2824,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+116,TCGA-OL-A66P-DX1,3
2825,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+117,TCGA-OL-A66P-DX1,1
2826,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+118,TCGA-OL-A66P-DX1,3
2827,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+119,TCGA-OL-A66P-DX1,1
2828,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12,TCGA-OL-A66P-DX1,4
2829,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+120,TCGA-OL-A66P-DX1,1
2830,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+121,TCGA-OL-A66P-DX1,3
2831,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+122,TCGA-OL-A66P-DX1,2
2832,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+123,TCGA-OL-A66P-DX1,1
2833,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+124,TCGA-OL-A66P-DX1,5
2834,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+125,TCGA-OL-A66P-DX1,4
2835,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+126,TCGA-OL-A66P-DX1,1
2836,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+127,TCGA-OL-A66P-DX1,5
2837,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+128,TCGA-OL-A66P-DX1,4
2838,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+129,TCGA-OL-A66P-DX1,3
2839,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+13,TCGA-OL-A66P-DX1,3
2840,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+130,TCGA-OL-A66P-DX1,1
2841,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+131,TCGA-OL-A66P-DX1,1
2842,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+132,TCGA-OL-A66P-DX1,1
2843,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+133,TCGA-OL-A66P-DX1,6
2844,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+134,TCGA-OL-A66P-DX1,4
2845,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+135,TCGA-OL-A66P-DX1,5
2846,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+136,TCGA-OL-A66P-DX1,1
2847,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+137,TCGA-OL-A66P-DX1,1
2848,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+138,TCGA-OL-A66P-DX1,1
2849,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+139,TCGA-OL-A66P-DX1,2
2850,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+14,TCGA-OL-A66P-DX1,1
2851,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+140,TCGA-OL-A66P-DX1,5
2852,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+141,TCGA-OL-A66P-DX1,2
2853,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+142,TCGA-OL-A66P-DX1,6
2854,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+143,TCGA-OL-A66P-DX1,1
2855,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+144,TCGA-OL-A66P-DX1,1
2856,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+145,TCGA-OL-A66P-DX1,4
2857,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+146,TCGA-OL-A66P-DX1,9
2858,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+147,TCGA-OL-A66P-DX1,3
2859,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+148,TCGA-OL-A66P-DX1,6
2860,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+149,TCGA-OL-A66P-DX1,3
2861,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+15,TCGA-OL-A66P-DX1,5
2862,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+150,TCGA-OL-A66P-DX1,4
2863,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+151,TCGA-OL-A66P-DX1,3
2864,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+152,TCGA-OL-A66P-DX1,2
2865,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+153,TCGA-OL-A66P-DX1,4
2866,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+154,TCGA-OL-A66P-DX1,3
2867,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+155,TCGA-OL-A66P-DX1,1
2868,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+156,TCGA-OL-A66P-DX1,1
2869,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+157,TCGA-OL-A66P-DX1,5
2870,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+158,TCGA-OL-A66P-DX1,9
