image_index,image_id,presence_c0,presence_c1,presence_c2,presence_c3
2715,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+87,1,1,0,0
2716,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+88,1,1,0,0
2717,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+89,0,1,0,0
2718,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+9,1,0,0,0
2719,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+90,1,1,0,0
2720,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91,0,1,0,0
2721,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+92,0,1,0,0
2722,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93,0,1,1,0
2723,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+94,1,0,0,0
2724,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+95,1,0,0,0
2725,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+96,1,0,0,0
2726,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+97,1,1,0,0
2727,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+98,1,1,0,0
2728,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+99,1,1,0,0
2729,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+0,0,0,0,1
2730,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+1,0,1,0,1
2731,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+10,1,1,0,0
2732,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+11,1,1,0,0
2733,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+2,0,0,0,1
2734,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+3,0,0,0,1
2735,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+4,1,1,0,1
2736,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+5,0,0,0,1
2737,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+6,1,1,0,0
2738,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+7,1,1,0,0
2739,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+8,1,1,0,0
2740,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+9,1,1,0,0
2741,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+0,0,1,0,0
2742,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+1,0,1,0,0
2743,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+10,0,1,0,0
2744,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+11,0,1,0,0
2745,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+12,0,1,1,0
2746,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+13,0,1,1,0
2747,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+14,0,1,1,0
2748,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+15,0,1,1,0
2749,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+16,0,1,0,0
2750,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+17,0,1,0,0
2751,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+18,0,1,1,0
2752,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+19,0,1,1,0
2753,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+2,0,1,0,0
2754,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+20,0,1,1,0
2755,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+21,1,1,0,0
2756,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+22,0,1,1,0
2757,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+23,0,1,0,0
2758,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+24,1,1,0,0
2759,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+25,1,1,0,0
2760,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+26,1,1,0,0
2761,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+27,1,1,0,0
2762,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+28,1,1,0,0
2763,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+29,0,1,1,0
2764,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+3,0,1,0,0
2765,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+30,0,1,1,0
2766,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+31,1,1,0,0
2767,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+32,1,0,0,0
2768,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+33,1,0,0,0
2769,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+34,1,1,1,0
2770,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+35,1,1,0,0
2771,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+36,0,1,0,0
2772,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+37,0,1,0,0
2773,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+38,1,1,0,0
2774,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+39,1,0,0,0
2775,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+4,0,1,0,0
2776,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+40,1,1,1,0
2777,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+41,1,1,0,0
2778,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+42,1,1,0,0
2779,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+43,1,1,0,0
2780,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+44,0,1,1,0
2781,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+45,0,1,1,0
2782,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+46,0,1,1,0
2783,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+47,0,1,1,0
2784,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+48,0,1,1,0
2785,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+49,1,1,0,0
2786,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+5,0,1,0,0
2787,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+50,0,1,1,0
2788,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+51,0,0,1,0
2789,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+52,1,1,1,0
2790,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+53,1,1,1,0
2791,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+54,0,0,1,0
2792,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+55,1,0,1,0
2793,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+56,0,1,1,0
2794,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+57,0,1,1,0
2795,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+58,0,1,1,0
2796,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+59,0,0,1,0
2797,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+6,0,1,0,0
2798,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+60,0,1,1,0
2799,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+61,0,1,1,0
2800,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+62,0,1,1,0
2801,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+7,0,1,0,0
2802,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+8,0,1,0,0
2803,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+9,0,1,0,0
2804,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+0,1,1,0,0
2805,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+1,0,1,0,0
2806,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+10,1,1,0,0
2807,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+100,1,0,0,0
2808,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+101,1,1,0,0
2809,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+102,1,1,0,0
2810,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+103,1,0,0,0
2811,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+104,1,1,0,0
2812,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+105,1,0,0,0
2813,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+106,0,1,0,0
2814,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+107,0,1,0,0
2815,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+108,1,1,0,0
2816,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+109,0,1,0,0
2817,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+11,1,0,0,0
2818,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+110,0,1,0,0
2819,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+111,1,1,0,0
2820,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+112,1,1,0,0
2821,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+113,1,1,0,0
2822,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+114,0,1,0,0
2823,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+115,0,1,0,0
2824,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+116,1,1,0,0
2825,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+117,1,0,0,0
2826,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+118,1,1,0,0
2827,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+119,0,1,0,0
2828,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12,1,1,0,0
2829,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+120,1,0,0,0
2830,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+121,1,1,0,0
2831,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+122,0,1,0,0
2832,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+123,0,1,0,0
2833,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+124,1,1,0,0
2834,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+125,1,1,0,0
2835,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+126,1,0,0,0
2836,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+127,0,1,1,0
2837,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+128,1,1,0,0
2838,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+129,1,1,0,0
2839,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+13,1,1,0,0
2840,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+130,1,0,0,0
2841,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+131,1,0,0,0
2842,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+132,0,1,0,0
2843,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+133,1,1,1,0
2844,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+134,1,1,0,0
2845,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+135,1,1,0,0
2846,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+136,1,0,0,0
2847,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+137,1,0,0,0
2848,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+138,1,0,0,0
2849,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+139,0,0,1,0
2850,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+14,0,1,0,0
2851,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+140,1,1,0,0
2852,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+141,0,1,0,0
2853,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+142,1,1,0,0
2854,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+143,1,0,0,0
2855,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+144,1,0,0,0
2856,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+145,1,1,0,0
2857,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+146,1,1,1,0
2858,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+147,1,1,0,0
2859,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+148,0,1,1,0
2860,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+149,0,1,0,0
2861,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+15,0,1,1,0
2862,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+150,1,1,0,0
2863,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+151,0,0,1,0
2864,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+152,0,1,0,0
2865,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+153,1,1,0,0
2866,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+154,1,1,0,0
2867,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+155,1,0,0,0
2868,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+156,1,0,0,0
2869,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+157,1,1,0,0
2870,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+158,1,1,1,0
2871,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+159,0,1,1,0
2872,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+16,0,1,0,0
2873,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+160,0,1,0,0
2874,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+161,1,1,1,0
2875,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+162,1,1,1,0
2876,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+163,0,0,0,1
2877,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+164,1,1,0,0
2878,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+165,1,1,0,0
2879,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+166,1,0,0,0
2880,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+167,1,0,0,0
2881,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+168,1,1,0,0
2882,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+169,0,0,1,0
2883,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+17,1,1,0,0
2884,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+170,0,1,1,0
2885,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+171,0,1,0,0
2886,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+172,0,1,0,0
2887,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+173,0,1,0,0
2888,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+174,0,1,0,0
2889,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+175,0,1,0,0
2890,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+176,0,1,0,0
2891,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+177,1,0,0,0
2892,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+178,1,1,1,0
2893,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+179,0,1,1,0
2894,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+18,0,1,0,0
2895,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+180,0,0,1,0
2896,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+181,0,1,1,0
2897,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+182,0,1,1,0
2898,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+183,0,1,0,0
2899,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+184,0,1,0,0
2900,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+185,0,1,0,0
2901,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+186,0,1,0,0
2902,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+187,0,1,0,0
2903,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+188,0,1,0,0
2904,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+189,0,1,0,0
2905,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+19,1,0,0,0
2906,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+190,0,1,1,0
2907,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+191,0,1,0,0
2908,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+192,0,1,0,0
2909,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+193,0,1,0,0
2910,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+194,0,1,1,0
2911,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+195,0,1,1,0
2912,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+196,0,1,0,0
2913,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+197,0,1,0,0
2914,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+198,0,1,0,0
2915,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+199,0,1,0,0
2916,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+2,1,0,0,0
2917,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+20,1,0,0,0
2918,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+200,0,1,0,0
2919,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+201,0,1,0,0
2920,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+202,0,1,0,0
2921,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+203,0,1,0,0
2922,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+204,0,1,0,0
2923,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+205,0,1,0,0
2924,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+206,0,1,0,0
2925,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+207,0,1,0,0
2926,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+208,0,1,1,0
2927,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+209,0,1,0,0
2928,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+21,1,1,0,0
2929,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+210,0,1,0,0
2930,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+211,0,1,0,0
2931,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+212,0,1,0,0
2932,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+213,0,1,0,0
2933,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+214,0,1,0,0
2934,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+215,0,1,0,0
2935,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+216,0,1,0,0
2936,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+217,0,1,0,0
2937,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+218,0,1,0,0
2938,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+219,0,1,0,0
2939,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+22,0,1,0,0
2940,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+220,0,1,0,0
2941,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+221,0,1,0,0
2942,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+222,0,1,0,0
2943,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+223,0,1,0,0
2944,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+224,0,1,0,0
2945,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+225,0,1,1,0
2946,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+226,0,1,0,0
2947,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+23,0,1,0,0
2948,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+24,0,1,0,0
2949,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+25,0,1,0,0
2950,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+26,0,1,0,0
2951,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+27,1,1,0,0
2952,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+28,1,1,0,0
2953,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+29,1,1,0,0
2954,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+3,1,1,0,0
2955,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+30,0,1,0,0
2956,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+31,1,1,0,0
2957,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+32,1,0,0,0
2958,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+33,1,0,0,0
2959,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+34,1,1,0,0
2960,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+35,0,1,0,0
2961,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+36,0,1,0,0
2962,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+37,0,1,0,0
2963,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+38,0,1,0,0
2964,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+39,0,1,0,0
2965,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+4,1,1,0,0
2966,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+40,1,0,0,0
2967,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+41,1,1,0,0
2968,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+42,1,1,0,0
2969,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+43,0,1,0,0
2970,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+44,1,0,0,0
2971,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+45,1,0,0,0
2972,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+46,1,1,0,0
2973,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+47,1,1,0,0
2974,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+48,0,1,0,0
2975,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+49,0,1,0,0
2976,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+5,1,0,0,0
2977,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+50,0,1,1,0
2978,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+51,0,1,0,0
2979,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+52,1,0,0,0
2980,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+53,1,1,0,0
2981,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+54,1,1,0,0
2982,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+55,1,1,0,0
2983,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+56,1,1,0,0
2984,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+57,1,0,0,0
2985,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+58,1,1,0,0
2986,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+59,0,1,1,0
2987,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+6,1,1,0,0
2988,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+60,1,1,0,0
2989,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+61,0,1,0,0
2990,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+62,0,1,0,0
2991,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+63,0,1,1,0
2992,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+64,1,1,0,0
